"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"5c5c54d5-177e-44c1-9d2d-33e9f935c3bf","Book4.xml","Ἠλείοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::159;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::166","PLACE","http://dare.ht.lu.se/places/21944","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","historical|Eleians|proxy","","",""
"13c31dd0-fb32-4025-a766-bc42111b2db0","Book4.xml","Νέδας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::246;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::251","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|river","","",""
"a90e3de6-481e-40a5-82af-fafc06b7e70d","Book4.xml","δαίμων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::267;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::273","PERSON","","","","","","","","Q1157625","the Daemon","",""
"1eb4461d-2466-446b-8f38-00cd3d64ab4e","Book4.xml","Ἑλλήνων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::324;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::331","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","historical|Greeks|proxy","","",""
"9dfcfd97-b0e4-46e0-92dd-680d573853b9","Book4.xml","Μεσσήνιοι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::353;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::362","PLACE","http://topostext.org/place/372218RMes","Messenia region (Messenia)","","37.2","21.8","","VERIFIED","historical|Messenians|proxy","","",""
"077d395f-a917-4755-82a4-93536872d570","Book4.xml","Νέδᾳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::397;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[2]/p[1]::401","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|river","","",""
"a26ea813-07b3-4ef1-862b-071342d07466","Book4.xml","Θέοκλος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::23;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::30","PERSON","","","","","","","","Q31790263","","",""
"2b9753a8-cb1a-4b28-88ab-e3dc763beb98","Book4.xml","Νέδας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::75;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::80","PLACE","http://pleiades.stoa.org/places/570502","Neda (river)","","37.3853097","21.6919123","river","VERIFIED","physical|river","","",""
"3a8fb093-e87c-44ba-8b84-45904dce4584","Book4.xml","Πυθία","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::92;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::97","PERSON","","","","","","","","Q220344","","",""
"04569e35-d87b-48d3-ae37-7fbe9fcdd092","Book4.xml","Μεσσηνίοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::128;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[20]/div[3]/p[1]::138","PLACE","http://topostext.org/place/372218RMes","Messenia region (Messenia)","","37.2","21.8","","VERIFIED","historical|Messenians|proxy","","",""
