"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4136875b-926d-4ebd-853a-7ef3af869de7","Book9.xml","λίμνην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::172;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::178","PLACE","http://pleiades.stoa.org/places/540715","Copais L., Kopais|Copais L.","-0550/0640","38.447092","23.068726","lake","VERIFIED","physical|limnê|Paus","","",""
"56bb95ab-c89e-4c06-9419-6b55c323e9af","Book9.xml","Κηφισὸς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::194;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::201","PLACE","http://topostext.org/place/388228WKep","Kephisos R. (Boeotia)","","38.496","22.91","","VERIFIED","physical|potamos|Paus|m - ekdidōmi","Kephisos river = pleiades:540700 unmapped","",""
"a0aecf1b-7dbc-4af8-bba3-0424bd4be730","Book9.xml","ἐκδίδωσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::202;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::211","","","","","","","","","mx: ekdidōmi","","",""
"aa09cd63-e79f-42b9-b814-c270c4d17c2f","Book9.xml","Λιλαίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::225;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::232","PLACE","http://pleiades.stoa.org/places/540915","Lilaia/Lilaion, Lilea|Lilaia","-0550/0300","38.62687","22.50592","settlement","VERIFIED","built|settlement|synoptic","","",""
"de83f449-036d-4281-9672-d1f8d7134e0b","Book9.xml","Φωκέων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::237;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::243","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","proxy|synoptic","","",""
"a010bff5-ee9f-4ed0-89c5-e7bdaee9d53a","Book9.xml","διαπλεύσαντί","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::248;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::260","EVENT","","","","","","","","third-person|narratee|m - pleō|mx: pleō|Paus","","",""
"bf53ab83-63c7-4645-a29d-7420cbb690f0","Book9.xml","Κῶπαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::266;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::271","PLACE","http://pleiades.stoa.org/places/540878","Kopai, Topolia/Kastro|Kopai","-0750/0640","38.493128","23.160772","settlement","VERIFIED","built|settlement|Paus","","",""
"5378c319-ca59-4747-862e-54943c79bdd8","Book9.xml","κεῖνται","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::273;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::280","","","","","","","","","xmx: keimai","","",""
"1d6dd28e-0907-4390-97d9-b85302b485c2","Book9.xml","Κῶπαι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::287;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::292","PLACE","http://pleiades.stoa.org/places/540878","Kopai, Topolia/Kastro|Kopai","-0750/0640","38.493128","23.160772","settlement","VERIFIED","built|polisma|Paus|agency|xm - keimai","","",""
"10bff67b-4514-4bf6-973b-89453bcb869c","Book9.xml","λίμνῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::308;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[24]/div[1]/p[1]::313","PLACE","http://pleiades.stoa.org/places/540715","Copais L., Kopais|Copais L.","-0550/0640","38.447092","23.068726","lake","VERIFIED","physical|limnê|Paus","","",""
