"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4b863af6-d4b0-455c-bc4d-9083ceb273cb","1.1 - 5.5: approaching Athens","ἐπίνειον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::87;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::95","PLACE","http://pleiades.stoa.org/places/580062","Peiraieus/Piraeus, Peiraieus/Piraeus|Peiraieus/Piraeus","-0750/2100","37.937222","23.644609","theatre,region,settlement,fort","VERIFIED","built|epineion|t - pre-Persian War|x - not|t - proteron|t - prin","","",""
"cb5862fb-219c-4984-be81-e1e92b242d94","1.1 - 5.5: approaching Athens","Φαληρὸν","from=/tei/text/body/div/div/div[1]/div[2]/p::104;to=/tei/text/body/div/div/div[1]/div[2]/p::111","PLACE","http://pleiades.stoa.org/places/580072","Phaleron, Palio Faliro|Phaleron","-0750/0640","37.9373","23.7062","settlement","VERIFIED","built|settlement|synoptic","","",""
"2a138380-d4d8-4867-9fdd-daad7a2b5013","1.1 - 5.5: approaching Athens","ταύτῃ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::115;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::120","PLACE","http://pleiades.stoa.org/places/580072","Phaleron, Palio Faliro|Phaleron","-0750/0640","37.9373","23.7062","settlement","VERIFIED","physical|locative|synoptic","","",""
"9c4a3855-00d2-46cb-b6c4-b01d006825f5","1.1 - 5.5: approaching Athens","ἀπέχει","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::135;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::141","","","","","","","","","lx: apechei","","",""
"9fd5df7e-071d-4ed4-88ab-472075b9ad2b","1.1 - 5.5: approaching Athens","πόλεως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::146;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::152","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","built|polis|synoptic|l - apechei","","",""
"1ad4bd73-83fa-4311-a0ae-b6c70bb81ea9","1.1 - 5.5: approaching Athens","θάλασσα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::155;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::162","PLACE","http://pleiades.stoa.org/places/560221","Aegaeum Mare","-0550/2100","37.42245628773585","25.8829628235849","water-open","VERIFIED","physical|thalassa|synoptic|agency","","",""
"6bb37bf8-7598-491a-b5e9-3585bd933182","1.1 - 5.5: approaching Athens","σφισιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::171;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::177","PLACE","http://pleiades.stoa.org/places/579885","Athenae, Athína|Athenae","-0750/2100","37.971687","23.726464","settlement","VERIFIED","proxy|t - heroic age","","",""
"8b9b1a44-f6fc-4fa3-9324-8c9bf36c2498","1.1 - 5.5: approaching Athens","ἐπίνειον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::178;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::186","PLACE","http://pleiades.stoa.org/places/580071","Phaleron Limen","-0550/0300","37.875","23.625","unknown","VERIFIED","built|limen|t - heroic age","","",""
"d457ebb1-f670-4f11-b7b7-734273316f36","1.1 - 5.5: approaching Athens","Μενεσθέα","from=/tei/text/body/div/div/div[1]/div[2]/p::195;to=/tei/text/body/div/div/div[1]/div[2]/p::203","PERSON","","","","","","","","t - heroic age|f - they say|m - agomai|TM","Q781867","",""
"35e9632c-4ea3-4a1a-b9f9-8a4f48fd8ea4","1.1 - 5.5: approaching Athens","αὐτόθεν","from=/tei/text/body/div/div/div[1]/div[2]/p::210;to=/tei/text/body/div/div/div[1]/div[2]/p::217","PLACE","http://pleiades.stoa.org/places/580071","Phaleron Limen","-0550/0300","37.875","23.625","unknown","VERIFIED","built|locative|t - heroic age|f - they say","","",""
