"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"f3b7137d-70ff-4b47-9553-254202de402d","Book10.xml","Φώκου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::118;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::123","PERSON","","","","","","","","Q836311|male|eponym","Phokos s. Aiakos, Aigina","",""
"887255ca-2f1f-494d-9236-8436bdc12eab","Book10.xml","Φώκῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::168;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::172","PERSON","","","","","","","","Q836311|male","Phokos s. Aiakos, Aigina","",""
"fb82b93e-f692-4560-83e7-497ce4ad46fc","Book10.xml","Αἰακοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::176;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::182","PERSON","","","","","","","","Q206187|father","","",""
"c27ea65d-6b7a-495b-98b3-624e42071d40","Book10.xml","Αἰγίνης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::195;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::202","PLACE","http://dare.ht.lu.se/places/43633","Aigina, Aigina|Aphaia, Temple of Aphaea|Aegina Ins., Aegina|Aegina (island)|Aigina|Temple of Aphaia on Aegina","-0750/2100","37.74991","23.42372","island,settlement,temple-2","VERIFIED","island","","",""
"fb9da90f-cb5f-4a67-8522-8897aec83ead","Book10.xml","Φωκίδα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::225;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::231","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional","","",""
"4c74ef3a-ffa0-4715-9ff4-78f20b440f2f","Book10.xml","Ἰασεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::345;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::351","PERSON","","","","","","","","mythical|male|Q106345251|Underworld","Iaseus friend of Phokos","",""
"c0a67d1c-9e23-4f8b-9798-d3ed5fbf7cbd","Book10.xml","λίθου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::406;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::411","","","","","","","","","material|lithos","","",""
"6753ae08-57b5-491f-9a2a-201cd2794576","Book10.xml","Φώκῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::440;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::444","PERSON","","","","","","","","Q3381352|mythical|male","Phokos buried with Antiopê","",""
"6bd4887d-d338-454c-b965-b819383b8203","Book10.xml","Αἴγιναν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::486;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::493","PLACE","http://dare.ht.lu.se/places/43633","Aigina, Aigina|Aphaia, Temple of Aphaea|Aegina Ins., Aegina|Aegina (island)|Aigina|Temple of Aphaia on Aegina","-0750/2100","37.74991","23.42372","island,settlement,temple-2","VERIFIED","island","","",""
"31904405-82da-48ad-ae35-757d62e6570a","Book10.xml","Πηλεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::494;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::500","PERSON","","","","","","","","Q178641|mythical|male","Pêleus","",""
"c4bc6d3e-3094-4ae5-a4ea-85572d49e525","Book10.xml","Ἰασεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::606;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::612","PERSON","","","","","","","","mythical|male|Q106345251|Underworld","Iaseus friend of Phokos","",""
"60808a80-743a-4301-903c-af57b9bf579c","Book10.xml","Φῶκος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::655;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[4]/p[1]::660","PERSON","","","","","","","","Q836311|male","Phokos s. Aiakos, Aigina","",""
"57ca7661-7e22-49a3-9b7f-c3860e35f484","Book10.xml","Μαῖρά","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::13;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::18","PERSON","","","","","","","","Q2002158|mythical|female|Underworld","Maira d. Proitos, sitting on rock","",""
"ce497124-cef8-40c9-be2b-52117c0d45ba","Book10.xml","Νόστοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::81;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::88","","","","","","","","","Q1999875|epic poem|work","Nostos","",""
"430ada9e-ebb6-4b4a-8cf3-850a9a6c9479","Book10.xml","Προίτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::152;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::159","PERSON","","","","","","","","Q644604|mythical","Proitos s. Thersandros","",""
"e8079f6e-f98b-4697-8bac-79a5c4e3bf8e","Book10.xml","Θερσάνδρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::164;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::174","PERSON","","","","","","","","Q10380878|mythical|male","Thersandros s. Sisyphos","",""
"36104ceb-59fb-4759-8a49-aad6b51b59e8","Book10.xml","Σισύφου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::189;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::196","PERSON","","","","","","","","Q102561|male","Sisyphos f. Ornytion","",""
"95090b75-8fd9-46b3-9559-97feffecfb29","Book10.xml","Μαίρας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::212;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::218","PERSON","","","","","","","","Q2002158","Maira next to Aktaion","",""
"020cb616-c5cc-4af4-90cd-d30de60b1ddd","Book10.xml","Ἀκταίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::219;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::226","PERSON","","","","","","","","Q208531|Underworld","Aktaiôn","",""
"45e5adde-2254-4fd2-8447-a5e1be32dadb","Book10.xml","Ἀρισταίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::235;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::244","PERSON","","","","","","","","Q392435|mythical|male","Aristaios s. Apollo and Kyrênê, settled Sardinia","",""
"6fdb4f3c-eb12-4d61-a48b-b5798ca8c436","Book10.xml","Ἀκταίωνος μήτηρ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::255;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::270","PERSON","","","","","","","","Q94072|mythical|female|Underworld","[Autonoê] mother of Aktaiôn","",""
"3034d56d-06d7-48ab-b5af-edb005c40af0","Book10.xml","κύων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::345;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::349","","","","","","","","","animal","","",""
"bd8bd7b3-4a49-4f11-a4e8-02d542382855","Book10.xml","Ἀκταίωνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::393;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[5]/p[1]::402","PERSON","","","","","","","","Q208531|mythical|male","Aktaiôn","",""
"c457c629-93a9-4b24-85b3-4074fea0eb31","Book10.xml","Πάτροκλον","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::66;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::75","PERSON","","","","","","","","Q186271","Patroklos","",""
"f017a69c-ba96-48cb-ae73-6afd83392768","Book10.xml","Ὀρφεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::96;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::102","PERSON","","","","","","","","Q174353|Underworld","Orpheus sitting in Greek clothing","",""
"54b05a71-da90-4370-8f93-68d077d22250","Book10.xml","Περσεφόνης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::267;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::277","PERSON","","","","","","","","Q45967|god","Grove of Persephonê in which Orpheus sits","",""
"e70b98d9-862e-49d7-aa7e-643a17367844","Book10.xml","Ὁμήρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::311;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::317","PERSON","","","","","","","","Q6691|male|poet","Homer","",""
"baac432f-3f66-4fa1-9b30-e08ae7e2d7db","Book10.xml","Ὀρφεῖ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::359;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[6]/p[1]::364","PERSON","","","","","","","","Q174353","Orpheus","",""
"d39e95a5-33ce-40bd-8cb2-ed32f5dd266c","Book10.xml","Προμέδων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::71;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::79","PERSON","","","","","","","","Q7249688|mythical|Underworld","Promedon","",""
"8a69bbf4-e59d-4a00-9e3e-ddc52aa06b76","Book10.xml","ποίησιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::117;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::124","","","","","","","","","poem|work","","",""
"3fb34592-493a-4e68-ba9c-377994b8f493","Book10.xml","Προμέδοντος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::138;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::149","PERSON","","","","","","","","Q7249688","Promedon Greek music-lover beside Orpheus in painting","",""
"7867534e-4f8f-49a7-9721-2d96532619e9","Book10.xml","Πολυγνώτου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::164;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::174","PERSON","","","","","","","","Q182855|painter","Polygnotos","",""
"382c5a23-b586-45f2-89ab-f900cfddf867","Book10.xml","ᾠδῇ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::274;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::277","","","","","","","","","work","","",""
"c838bcdf-8339-490b-a9ad-81751b0dd2c0","Book10.xml","Ὀρφέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::289;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[7]/p[1]::295","PERSON","","","","","","","","Q174353","","",""
"6e04578e-6206-4a6c-9b04-e50019b8d3ca","Book10.xml","Σχεδίος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::22;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::29","PERSON","","","","","","","","Q17282472|Underworld","Schedios leader of Phokians at Troy","",""
"2c588733-d10d-4a89-96b0-676de066e870","Book10.xml","Φωκεῦσιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::32;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::40","PLACE","http://pleiades.stoa.org/places/541048","Phocis","","38.25","22.25","unknown","VERIFIED","regional|Phocians|proxy","","",""
"e0d16dc8-d634-4fbf-a7f5-8f9544b1568f","Book10.xml","Τροίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::55;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::61","PLACE","http://dare.ht.lu.se/places/21153","Ilium/Troia, Hisarlık|Ilium/Troia","-0750/2100","39.9577","26.23873","settlement","VERIFIED","battlefield","","",""
"fbc87442-a3dd-4ebc-9676-c4a0742c8f10","Book10.xml","Πελίας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::78;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::84","PERSON","","","","","","","","Q182439|mythical|king|Underworld","Pelias sitting on throne","",""
"d8b52b6d-cd77-4b14-a28d-f7edba4d98e8","Book10.xml","Ὀρφέα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::170;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::175","PERSON","","","","","","","","Q174353|mythical|male|singer","Orpheus refused to take part in Pythian games","",""
"d15f0d36-1a91-4898-bed9-200ee988e0d4","Book10.xml","Σχεδίος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::182;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::189","PERSON","","","","","","","","Q17282472","Schedios leader of Phokians at Troy","",""
"5a10c470-7a7c-4eee-a068-87aa7d7b72ba","Book10.xml","Θαμύριδι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::244;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::252","PERSON","","","","","","","","Q853014|mythical|male|musician|Underworld","Thamyris sitting next to Pelias","",""
"f4d75f2a-566d-4106-b739-d709f12a2b85","Book10.xml","Πελίου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::277;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[8]/p[1]::283","PERSON","","","","","","","","Q182439","Pelias","",""
"43c1e99f-f03f-40f8-b6e6-95c1ff38471d","Book10.xml","Μαρσύας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::41;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::48","PERSON","","","","","","","","Q599737|mythical|musician|Underworld","Marsyas sitting on rock, in painting","",""
"b55466c5-d6ea-4663-a1a1-8a45f1bcd3b2","Book10.xml","Ὄλυμπος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::54;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::61","PERSON","","","","","","","","Q290144|mythical|male|musician|Underworld","Olympos by Marsyas, as youth","",""
"ee118e20-21f6-422a-9356-05895b9d4b6d","Book10.xml","Κελαιναῖς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::138;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::147","PLACE","http://dare.ht.lu.se/places/21281","Apamea/Kelainai/Kibotos, Dinar, Afyonkarahisar|Apamea/Kelainai/Kibotos","-0550/0640","38.07289","30.17353","settlement-modern,settlement","VERIFIED","built","Kelainai","",""
"72f798c9-2f89-4501-b5fa-d500c3640db6","Book10.xml","Φρύγες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::148;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::154","PLACE","http://pleiades.stoa.org/places/609502","Phrygia","-0750/0640","38.75","29.75","region","VERIFIED","regional|Phrygians|proxy","","",""
"ab985bb5-6c89-4f93-83d3-c4a2ba64401b","Book10.xml","ποταμὸν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::172;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::179","PLACE","http://pleiades.stoa.org/places/638986","Marsyas (river)","-0550/0300","38.25","30.25","river","VERIFIED","potamos","","",""
"9bc9ef1e-b82e-49be-a64c-f2761628486f","Book10.xml","Μαρσύου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::280;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::287","PERSON","","","","","","","","Q599737","Marsyas","",""
"9cf195c4-b1a2-47c4-9577-f8df79df74b9","Book10.xml","Μητρῷον αὔλημα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::291;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::305","","","","","","","","","WD30901|flute song|work","Mêtrôon aulêma, flute song praising the Mother Goddess, by Marsyas","",""
"0f4fe0fc-b72f-494d-bc29-4762f5f5126b","Book10.xml","Γαλατῶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::326;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::333","PLACE","http://pleiades.stoa.org/places/993","Gallia","","44.730982100000006","3.5988981583333333","region","VERIFIED","historical|Galatians|proxy","","",""
"dc3320c0-9069-4aec-a803-a8db79e14b1a","Book10.xml","Μαρσύου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::358;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[30]/div[9]/p[1]::365","PERSON","","","","","","","","Q599737","Marsyas","",""
"54a4c8ea-7b3b-4703-892f-880afc9a5a2d","Book10.xml","Ἀκταίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::58;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::65","PERSON","","","","","","","","painting|Q208531|Underworld","Aktaiôn","",""
"af6f6085-44de-4254-ae29-665a16b1ffe9","Book10.xml","Αἴας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::67;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::71","PERSON","","","","","","","","Q172725|mythical|hero|Underworld","Aias from Salamis","",""
"47911999-c715-40ca-8aac-aac4e9aa4466","Book10.xml","Σαλαμῖνος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::77;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::86","PLACE","http://dare.ht.lu.se/places/41417","Salamis Ins., Salamis|Salamis (island)","-0750/0640","37.93","23.51","island","VERIFIED","island","","",""
"a72309e0-7bb1-4e98-8b63-02d30996f2df","Book10.xml","Παλαμήδης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::92;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::101","PERSON","","","","","","","","Q252387|mythical|male|Underworld","Palamêdês playing dice","",""
"245a85d8-c2d8-4d8a-8868-a0f9ffc68acf","Book10.xml","Θερσίτης","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::109;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::117","PERSON","","","","","","","","Q1045730|mythical|male|Underworld","Thersitês playing dice with Palamedes","",""
"1c47f9d3-dc46-4290-bfc1-496d65aceda5","Book10.xml","Παλαμήδους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::146;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::156","PERSON","","","","","","","","Q252387","Palamêdês inventor of dice-playing","",""
"33359ca6-a37c-4ea0-972d-9fb534eb45f9","Book10.xml","Αἴας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::170;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::174","PERSON","","","","","","","","Q242319|mythical|hero|painting","Aias ""the other"" watching Palamedes play dice","",""
"6e472754-feac-471c-90a6-2a8589596aa5","Book10.xml","Αἴαντι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::221;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[1]/p[1]::227","PERSON","","","","","","","","Q242319|painting","Aias the Lesser skin is that of drowned man","",""
"10a94bd0-34f4-4ea9-87b9-432ba7326825","Book10.xml","Ὀδυσσέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::27;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::35","PERSON","","","","","","","","Q47231","","",""
"0d0d7e92-a8c7-465a-bc28-dd5263924dc9","Book10.xml","Πολύγνωτος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::58;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::68","PERSON","","","","","","","","Q182855|painter","","",""
"cfd2cc6b-2f9b-47e4-b79c-b36ebb7d0f18","Book10.xml","Ὀδυσσέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::84;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::92","PERSON","","","","","","","","Q47231","","",""
"c8feb73f-241e-4021-bfe2-6f458b25bd26","Book10.xml","Ὀιλέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::110;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::116","PERSON","","","","","","","","Q975447|mythical|male","Oileus f. Aias","",""
"2fc9316c-6ebe-4d34-b64d-6b2fa77f8b6d","Book10.xml","Αἴας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::117;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::121","PERSON","","","","","","","","Q242319|mythical|hero|painting","Aias s. Oileus","",""
"bfbf3c1a-1d03-4a77-854e-3fef6795e478","Book10.xml","Ἕλλησιν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::132;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::139","PLACE","http://pleiades.stoa.org/places/1001896","Hellas","-0550/2100","37.5","22.5","province","VERIFIED","regional|Hellenes|proxy","","",""
"c327b324-6a1b-4b0a-be68-e82850fa6d9c","Book10.xml","Ὀδυσσεὺς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::140;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::148","PERSON","","","","","","","","Q47231","Odysseus","",""
"d5adfeaa-f3af-49be-a4f9-263d4d34a6b0","Book10.xml","Αἴαντα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::173;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::179","PERSON","","","","","","","","Q242319|Iliupersis","Aias|Ajax swearing","",""
"4f997ca9-7a75-42fc-ae6f-e9eb8bc8a195","Book10.xml","Κασσάνδραν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::190;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::200","PERSON","","","","","","","","Q170779|mythical|female","Kassandra murdered by Aias","",""
"2d46bde7-45d1-41f0-a8d8-f498cdd0ef94","Book10.xml","Παλαμήδην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::212;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::221","PERSON","","","","","","","","Q252387","Palamêdês murdered on fishing trip, per Cypria","",""
"ff6e1b78-9159-4b28-9e70-fb40b067acf5","Book10.xml","Διομήδην","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::266;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::274","PERSON","","","","","","","","Q208256|mythical|male","Diomêdês murderer of Palamêdês with Odysseus","",""
"fa353659-26d9-479e-a4f0-7062ae20f480","Book10.xml","Ὀδυσσέα","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::305;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::312","PERSON","","","","","","","","Q47231","Odysseus","",""
"fb0200d3-193a-48e9-855c-f98908b70374","Book10.xml","Κυπρίοις","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::346;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[2]/p[1]::354","","","","","","","","","Q1075630|epic poem|work","Kypria","",""
"93aa80a0-798d-4467-829c-26584bef399f","Book10.xml","Μελέαγρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::0;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::9","PERSON","","","","","","","","Q321541|mythical|male|Underworld","Meleagros s. Oineus","",""
"274331df-adf9-446c-b41d-35b8526cbf92","Book10.xml","Οἰνέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::15;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::21","PERSON","","","","","","","","mythical|male|painting|Q749966","Oineus f. Meleagros","",""
"caf1c014-08a2-4e11-a352-89e188862861","Book10.xml","Ὀιλέως","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::42;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::48","PERSON","","","","","","","","Q975447|mythical|male","Oileus f. Aias","",""
"a839e12d-f6b6-4c3e-a8c4-7910229ff1a1","Book10.xml","Αἴας","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::49;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[31]/div[3]/p[1]::53","PERSON","","","","","","","","Q242319|mythical|hero|painting","","",""
