"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"651a7d9a-8f93-4704-9902-87fac482ff34","Book6.xml","Κλεογένους","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::137;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::147","PLACE","http://arachne.dainst.org/entity/3586512","Portrait statue: Kleogenes (athlete)  Olympia (Paus. 6.1.4)","","37.638043","21.630599","","VERIFIED","object|Paus","","",""
"1d11bef0-8174-4f08-a46b-a4a43484adfc","Book6.xml","Δεινόλοχός","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::148;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::158","PERSON","","","","","","","","Q22978056","","",""
"bec9192a-e503-4b54-a9c8-fbb582a166de","Book6.xml","Πύρρου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::169;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::175","PERSON","","","","","","","","Q172353","","",""
"3a0bd931-acfa-4425-a8aa-1aaed26e000a","Book6.xml","Τρωίλος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::183;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::190","PERSON","","","","","","","","Q7845047","","",""
"ad996adf-65e1-4b24-9f2f-15da5964e675","Book6.xml","Ἀλκίνου","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::191;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::198","PERSON","","","","","","","","WD","","",""
"906bd851-9238-44b4-a0b2-61cc7fdcbd02","Book6.xml","Ἤλιδος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::238;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::244","PLACE","http://pleiades.stoa.org/places/570220","Elis, Elis|Elis","-0750/0300","37.89131","21.37493","theatre,settlement","VERIFIED","proxy","","",""
"f3018187-8713-4ed8-b9f1-e2bb5b8d16e3","Book6.xml","ἑλλανοδικεῖν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::301;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::313","PERSON","","","","","","","","","","",""
"216c39ce-679a-441e-af89-c301df04a071","Book6.xml","ἵππων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::326;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::331","","","","","","","","","animal|hippos","","",""
"158164d3-8a32-4855-a843-721b241a702f","Book6.xml","Τρωίλῳ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::359;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::365","PERSON","","","","","","","","Q7845047","","",""
"2cd62d4a-1fd4-4635-a5be-2693242ffbd9","Book6.xml","συνωρίδι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::379;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[4]/p[1]::387","","","","","","","","","Q23906254","","",""
