"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"e534c41b-3e2d-45df-b9a7-c4aedf5bafd5","Book8.xml","Ἀλφειοῦ","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::285;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::292","PLACE","http://pleiades.stoa.org/places/570067","Alphe(i)os (river)","-0030/0300","37.6125","21.451667","river","VERIFIED","physical|potamos","mouth of the Alpheios river","",""
"b140b182-b7ec-4bdd-a6c6-e361d37d8f39","Book8.xml","ἐκβολὰς","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::297;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::304","PLACE","","","","","","","NOT_IDENTIFIABLE","physical|ekbolas|horos","Mouths of Alpheios, border of Eleia with Messenia","",""
"21882d34-c3ae-4274-85e4-e962891c2969","Book8.xml","Μεσσηνίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::314;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::323","PLACE","http://pleiades.stoa.org/places/570480","Messenia","-0750/0300","37.06945533333334","21.9323415","region","VERIFIED","regional","","",""
"fde4b068-97f9-4688-9225-dccab9d14676","Book8.xml","ὅροι","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::330;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::334","PLACE","","","","","","","NOT_IDENTIFIABLE","horos","Elis-Messenia border at Alpheios outlet","",""
"6f6bd49e-b868-4b32-bfc6-2ee421d9ab7b","Book8.xml","Ἀχαΐαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::347;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::353","PLACE","http://pleiades.stoa.org/places/570028","Achaea/Achaia (region)","-0750/0300","38.102121472776034","22.224585911364017","region","VERIFIED","regional","","",""
"1ec3d700-b0f0-4c81-90d9-760cc47db23a","Book8.xml","Δυμαίων","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::354;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[2]/p[1]::361","PLACE","http://dare.ht.lu.se/places/21943","Dyme, Kato Achaia|Dyme","-0750/0300","38.144625","21.551425","settlement","VERIFIED","historical|Dymaians|proxy","","",""
"0645a782-b2ec-4068-a60e-18995ce4013b","Book8.xml","Ἀρκάδες","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::49;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::56","PLACE","http://pleiades.stoa.org/places/570102","Arcadia","-0750/0300","37.567419268449626","22.165323097346306","region","VERIFIED","historical|Arcadians|proxy","","",""
"156826e3-71c8-4aa7-af75-3f73a909442c","Book8.xml","Ὅμηρος","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::124;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::130","PERSON","","","","","","","","Q6691","","",""
"d36f6129-5ccf-44b8-980d-9a19f5a03762","Book8.xml","φησὶν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::141;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::146","","","","","","","","","f - Homer|work|Iliad|Il. 2.603","Arcadians came to Troy in borrowed ships","",""
"dae8abe4-1b4a-4257-9cdc-3f477df9a468","Book8.xml","Τροίαν","from=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::150;to=/TEI[1]/text[1]/body[1]/div[1]/div[1]/div[1]/div[3]/p[1]::156","PLACE","http://dare.ht.lu.se/places/21153","Ilium/Troia, Hisarlık|Ilium/Troia","-0750/2100","39.9577","26.23873","settlement","VERIFIED","built|settlement","","",""
