Identifier,Sort_order,"Location","'Date'","Geometry",Type
8.11.5,2127,"Pelagos oak forest 30 stades from Mantineia on Tegea road",27-04-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",forest
8.11.6,2128,"Pelagos oak forest 30 stades from Mantineia on Tegea road",28-04-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",chorion
8.11.6,2128,"Pelagos oak forest 30 stades from Mantineia on Tegea road",28-04-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",forest
8.11.7,2129,"Pelagos oak forest 30 stades from Mantineia on Tegea road",29-04-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",chorion
8.11.7,2129,"Pelagos oak forest 30 stades from Mantineia on Tegea road",29-04-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",forest
8.11.8,2130,"Epaminondas tomb (Arkadia)",30-04-171,"{""type"": ""Point"", ""coordinates"": [22.42155, 37.58607]}","tomb mnema"
8.11.9,2131,"Epaminondas tomb (Arkadia)",01-05-171,"{""type"": ""Point"", ""coordinates"": [22.42155, 37.58607]}","tomb mnema"
8.11.10,2132,"Epaminondas tomb (Arkadia)",02-05-171,"{""type"": ""Point"", ""coordinates"": [22.42155, 37.58607]}","tomb mnema"
8.11.11,2133,"Epaminondas tomb (Arkadia)",03-05-171,"{""type"": ""Point"", ""coordinates"": [22.42155, 37.58607]}","tomb mnema"
8.11.12,2134,"Epaminondas tomb (Arkadia)",04-05-171,"{""type"": ""Point"", ""coordinates"": [22.42155, 37.58607]}","tomb mnema"
8.12.1,2135,"Pelagos oak forest 30 stades from Mantineia on Tegea road",05-05-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",chorion
8.12.1,2135,"Pelagos oak forest 30 stades from Mantineia on Tegea road",05-05-171,"{""type"": ""Point"", ""coordinates"": [22.416, 37.578]}",forest
8.12.2,2136,"Methydrion (Arkadia)",06-05-171,"{""type"": ""Point"", ""coordinates"": [22.171, 37.642]}",settlement
8.12.3,2137,"Ostrakina mountain",07-05-171,"{""type"": ""Point"", ""coordinates"": [22.24829, 37.65507]}","mountain oros"
8.12.4,2138,"Ostrakina mountain",08-05-171,"{""type"": ""Point"", ""coordinates"": [22.24829, 37.65507]}","mountain oros"
8.12.5,2139,"Stadium of Ladas near Mantineia",09-05-171,"{""type"": ""Point"", ""coordinates"": [22.3154, 37.7247]}",stadium
8.12.6,2140,"Tomb of Penelope, right of Mantineia-Orchomenos road",10-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.389886924024466, 37.622605345052065], [22.386264627226467, 37.63580173928105], [22.389506292334573, 37.65629018250833], [22.375156250380428, 37.66687094586446], [22.37298287230442, 37.679032262877996], [22.36718719742828, 37.68371464806964], [22.337605106914708, 37.687154579462245], [22.31750860563264, 37.70817823425698], [22.316444550972193, 37.72070353006957]]}]}","tomb taphos"
8.12.6,2140,"Tomb of Penelope, right of Mantineia-Orchomenos road",10-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.389886924024466, 37.622605345052065], [22.386264627226467, 37.63580173928105], [22.389506292334573, 37.65629018250833], [22.375156250380428, 37.66687094586446], [22.37298287230442, 37.679032262877996], [22.36718719742828, 37.68371464806964], [22.337605106914708, 37.687154579462245], [22.31750860563264, 37.70817823425698], [22.316444550972193, 37.72070353006957]]}]}",mound/dike
8.12.7,2141,"Tomb of Maera at Maira north of Ptolis",11-05-171,"{""type"": ""Point"", ""coordinates"": [22.377, 37.675]}","tomb mnema"
8.12.8,2142,"Tomb of Anchises at foot of Mt. Anchisia",12-05-171,"{""type"": ""Point"", ""coordinates"": [22.311, 37.686]}","tomb mnema"
8.12.9,2143,"Tomb of Anchises at foot of Mt. Anchisia",13-05-171,"{""type"": ""Point"", ""coordinates"": [22.311, 37.686]}","tomb mnema"
8.13.1,2144,"Sanctuary of Artemis Hymnia, on Anchisia-Orchomenos road",14-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.386166820435164, 37.61847535363664], [22.342604910120315, 37.65024198984628], [22.330625384784355, 37.668634554390465], [22.322094510680984, 37.67351931338834], [22.32082395496377, 37.6815640978531], [22.293597761029275, 37.70144855494763], [22.31537879510131, 37.72011557696294]]}]}",hieron
8.13.2,2145,"Orchomenos (Arcadia)",15-05-171,"{""type"": ""Point"", ""coordinates"": [22.31536, 37.724716]}",polis
8.13.3,2146,"Orchomenos (Arcadia)",16-05-171,"{""type"": ""Point"", ""coordinates"": [22.31536, 37.724716]}",polis
8.13.4,2147,"road Orchomenos to Caphyae",17-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.317266721587202, 37.72108196111566], [22.280397875973563, 37.71272079455669], [22.274810728936473, 37.729042815444984], [22.277419683411154, 37.743167144099814], [22.25668183818979, 37.761026288023984]]}]}","road hodos"
8.13.5,2148,"road Orchomenos to Caphyae",18-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.317266721587202, 37.72108196111566], [22.280397875973563, 37.71272079455669], [22.274810728936473, 37.729042815444984], [22.277419683411154, 37.743167144099814], [22.25668183818979, 37.761026288023984]]}]}","road hodos"
8.13.6,2149,"road Orchomenos to Pheneos via Amilos",19-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.316228035010823, 37.718985600447155], [22.307007984137726, 37.91169663867784]]}]}","road hodos"
8.14.1,2150,"Plain of Pheneatis",20-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.328690417303335, 37.83291858107475], [22.344078299569276, 37.870971581386556], [22.329028612516368, 37.91954403941553], [22.28929067479436, 37.90366810829833], [22.294701798228914, 37.88832256697688], [22.262404155230314, 37.876177306242354], [22.28962887000972, 37.86002501140899], [22.31465531589336, 37.86576548868457], [22.328690417303335, 37.83291858107475]]]}]}",plain
8.14.2,2151,"Plain of Pheneatis",21-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.328690417303335, 37.83291858107475], [22.344078299569276, 37.870971581386556], [22.329028612516368, 37.91954403941553], [22.28929067479436, 37.90366810829833], [22.294701798228914, 37.88832256697688], [22.262404155230314, 37.876177306242354], [22.28962887000972, 37.86002501140899], [22.31465531589336, 37.86576548868457], [22.328690417303335, 37.83291858107475]]]}]}",plain
8.14.3,2152,"Plain of Pheneatis",22-05-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.328690417303335, 37.83291858107475], [22.344078299569276, 37.870971581386556], [22.329028612516368, 37.91954403941553], [22.28929067479436, 37.90366810829833], [22.294701798228914, 37.88832256697688], [22.262404155230314, 37.876177306242354], [22.28962887000972, 37.86002501140899], [22.31465531589336, 37.86576548868457], [22.328690417303335, 37.83291858107475]]]}]}",plain
8.14.4,2153,"Pheneos acropolis",23-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",acropolis
8.14.5,2154,"Pheneos acropolis",24-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",acropolis
8.14.6,2155,"Pheneos acropolis",25-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",acropolis
8.14.7,2156,"Pheneos acropolis",26-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",acropolis
8.14.8,2157,"Pheneos acropolis",27-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",acropolis
8.14.9,2158,"Tomb of Iphikles on hill at Pheneos",28-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}","tomb mnema"
8.14.10,2159,"Tomb of Myrtilos at Pheneos",29-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}","tomb mnema"
8.14.11,2160,"Tomb of Myrtilos at Pheneos",30-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}","tomb mnema"
8.14.12,2161,"Tomb of Myrtilos at Pheneos",31-05-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}","tomb mnema"
8.15.1,2162,"Sanctuary of Eleusinian Demeter at Pheneos",01-06-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",hieron
8.15.2,2163,"Petrôma stone cult site at Pheneos",02-06-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",rock
8.15.3,2164,"Petrôma stone cult site at Pheneos",03-06-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",rock
8.15.4,2165,"Petrôma stone cult site at Pheneos",04-06-171,"{""type"": ""Point"", ""coordinates"": [22.307, 37.9117]}",rock
8.15.5,2166,"Temple of Apollo Pythios on Pheneos-Pellênê road",05-06-171,"{""type"": ""Point"", ""coordinates"": [22.323, 37.932]}",temple
8.15.6,2167,"Temple of Apollo Pythios on Pheneos-Pellênê road",06-06-171,"{""type"": ""Point"", ""coordinates"": [22.323, 37.932]}",temple
8.15.7,2168,"Temple of Apollo Pythios on Pheneos-Pellênê road",07-06-171,"{""type"": ""Point"", ""coordinates"": [22.323, 37.932]}",temple
8.15.8,2169,"road Apollo Pythios (Pheneos) to Krathis",08-06-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.3249836055395, 37.933629197322006], [22.33075778455688, 37.96153081644732], [22.30322476818131, 37.980175228668884], [22.2649975939417, 37.99457450243713]]}]}","road hodos"
8.15.9,2170,"road Apollo Pythios (Pheneos) to Krathis",09-06-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.3249836055395, 37.933629197322006], [22.33075778455688, 37.96153081644732], [22.30322476818131, 37.980175228668884], [22.2649975939417, 37.99457450243713]]}]}","road hodos"
8.16.1,2171,"road Pheneos to Stymphalos border at Geronteion",10-06-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.298972201825563, 37.913977102527426], [22.339721608623847, 37.905208779756734], [22.382759083718867, 37.866770572086565]]}]}","road hodos"
8.16.2,2172,"Sepia mountain",11-06-171,"{""type"": ""Point"", ""coordinates"": [22.396, 37.86]}","mountain oros"
8.16.3,2173,"Tomb of Aipytos on Mt. Sepia",12-06-171,"{""type"": ""Point"", ""coordinates"": [22.396, 37.86]}","tomb mnema"
8.16.4,2174,"Tomb of Aipytos on Mt. Sepia",13-06-171,"{""type"": ""Point"", ""coordinates"": [22.396, 37.86]}","tomb mnema"
8.16.5,2175,"Tomb of Aipytos on Mt. Sepia",14-06-171,"{""type"": ""Point"", ""coordinates"": [22.396, 37.86]}","tomb mnema"
8.17.1,2176,"temple of Hermes on summit of Kyllene, ruined",15-06-171,"{""type"": ""Point"", ""coordinates"": [22.3969, 37.9397]}",temple
8.17.2,2177,"temple of Hermes on summit of Kyllene, ruined",16-06-171,"{""type"": ""Point"", ""coordinates"": [22.3969, 37.9397]}",temple
8.17.3,2178,"Kyllene Mt.",17-06-171,"{""type"": ""Point"", ""coordinates"": [22.3969, 37.9397]}","mountain oros"
8.17.4,2179,"Kyllene Mt.",18-06-171,"{""type"": ""Point"", ""coordinates"": [22.3969, 37.9397]}","mountain oros"
8.17.5,2180,"Chelydorea (mountain)",19-06-171,"{""type"": ""Point"", ""coordinates"": [22.4192, 38.0483]}","mountain oros"
8.17.5,2180,"Chelydorea (mountain)",19-06-171,"{""type"": ""Point"", ""coordinates"": [22.4192, 38.0483]}",border
8.17.6,2181,"road Pheneos to Nonacris",20-06-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.29959238013842, 37.91498206250792], [22.252157183919536, 38.01530387646051]]}]}","road hodos"
8.18.1,2182,"Styx river (Achaia)",21-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.2,2183,"Styx river (Achaia)",22-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.3,2184,"Styx river (Achaia)",23-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.4,2185,"Styx river (Achaia)",24-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.5,2186,"Styx river (Achaia)",25-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.6,2187,"Styx river (Achaia)",26-06-171,"{""type"": ""Point"", ""coordinates"": [22.21, 37.98]}",water
8.18.7,2188,"Aroania (mountain)",27-06-171,"{""type"": ""Point"", ""coordinates"": [22.19903, 37.98841]}","mountain oros"
8.18.8,2189,"Aroania (mountain)",28-06-171,"{""type"": ""Point"", ""coordinates"": [22.19903, 37.98841]}","mountain oros"
8.19.1,2190,Kynaitha,29-06-171,"{""type"": ""Point"", ""coordinates"": [22.1099, 38.030042]}",polis
8.19.2,2191,Kynaitha,30-06-171,"{""type"": ""Point"", ""coordinates"": [22.1099, 38.030042]}",polis
8.19.3,2192,Kynaitha,01-07-171,"{""type"": ""Point"", ""coordinates"": [22.1099, 38.030042]}",polis
8.19.4,2193,"road Pheneos to Kleitor",02-07-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.307488233724143, 37.90831416551066], [22.29200245383629, 37.88688238898435], [22.272658360954978, 37.878640257477], [22.248185155128226, 37.880786561798786], [22.232719448667325, 37.86374854927281], [22.21128458742993, 37.859544622986434], [22.206627684372762, 37.84759435657307], [22.182655387617103, 37.83821663755464], [22.168917523599333, 37.834170978877424], [22.156809575651863, 37.84318146086463], [22.15122129198366, 37.865427119470354], [22.124169991073273, 37.89440279083003], [22.097791680108173, 37.891545597786106]]}]}","road hodos"
8.20.1,2194,"Springs of the Ladon near Lykouria",03-07-171,"{""type"": ""Point"", ""coordinates"": [22.1828, 37.8367]}","spring pege"
8.20.2,2195,"Springs of the Ladon near Lykouria",04-07-171,"{""type"": ""Point"", ""coordinates"": [22.1828, 37.8367]}","spring pege"
8.20.3,2196,"Springs of the Ladon near Lykouria",05-07-171,"{""type"": ""Point"", ""coordinates"": [22.1828, 37.8367]}","spring pege"
8.20.4,2197,"Springs of the Ladon near Lykouria",06-07-171,"{""type"": ""Point"", ""coordinates"": [22.1828, 37.8367]}","spring pege"
8.21.1,2198,"Olbios or Aroanios",07-07-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.375618162784377, 37.99695790552168], [22.359995239178545, 37.98646436309221], [22.352716377042753, 37.980727258663876], [22.35431417604869, 37.97247063831368], [22.34756791358157, 37.96001397922247], [22.29518271824162, 37.881462392978364], [22.29101412854996, 37.85993633203526]]}]}",river
8.21.2,2199,"Olbios or Aroanios",08-07-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.375618162784377, 37.99695790552168], [22.359995239178545, 37.98646436309221], [22.352716377042753, 37.980727258663876], [22.35431417604869, 37.97247063831368], [22.34756791358157, 37.96001397922247], [22.29518271824162, 37.881462392978364], [22.29101412854996, 37.85993633203526]]}]}",river
8.21.3,2200,Kleitor,09-07-171,"{""type"": ""Point"", ""coordinates"": [22.0959, 37.8914]}",polis
8.21.4,2201,"Sanctuary of the Great Gods or Dioskouroi at Kleitor",10-07-171,"{""type"": ""Point"", ""coordinates"": [22.0959, 37.8914]}",hieron
8.22.1,2202,"Geronteion mountain, border of Pheneos with Stymphalos",11-07-171,"{""type"": ""Point"", ""coordinates"": [22.36595, 37.89153]}","mountain oros"
8.22.2,2203,Stymphalos,12-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",settlement
8.22.3,2204,Stymphalos,13-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",settlement
8.22.4,2205,Stymphalos,14-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",settlement
8.22.5,2206,Stymphalos,15-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",settlement
8.22.6,2207,Stymphalos,16-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",settlement
8.22.7,2208,"Sanctuary of Artemis Stymphalia, ancient, at Stymphalos",17-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",hieron
8.22.8,2209,"Sanctuary of Artemis Stymphalia, ancient, at Stymphalos",18-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",hieron
8.22.9,2210,"Sanctuary of Artemis Stymphalia, ancient, at Stymphalos",19-07-171,"{""type"": ""Point"", ""coordinates"": [22.45931, 37.85932]}",hieron
8.23.1,2211,Alea,20-07-171,"{""type"": ""Point"", ""coordinates"": [22.456205, 37.757857]}",settlement
8.23.2,2212,"road Orchomenos to Caphyae",21-07-171,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[22.317266721587202, 37.72108196111566], [22.280397875973563, 37.71272079455669], [22.274810728936473, 37.729042815444984], [22.277419683411154, 37.743167144099814], [22.25668183818979, 37.761026288023984]]}]}","road hodos"
