Identifier,Sort_order,Location,'Date',Geometry,Type
"9.28.4",2683,"road Thespiai to Grove of the Muses on Helikon","03-11-172","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""LineString"", ""coordinates"": [[23.150335453048854, 38.294101559143144], [23.102174964384886, 38.314117530335295], [23.07943639120697, 38.322280299216715], [23.0611517808546, 38.32165923814202], [23.05473621691715, 38.32054906830817]]}]}","mythic/historic site"
"9.34.6",2736,"Orchomenos (Boeotia)","26-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.34.7",2737,"Orchomenos (Boeotia)","27-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.34.8",2738,"Orchomenos (Boeotia)","28-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.34.9",2739,"Orchomenos (Boeotia)","29-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.34.10",2740,"Orchomenos (Boeotia)","30-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.1",2741,"Orchomenos (Boeotia)","31-12-172","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.2",2742,"Orchomenos (Boeotia)","01-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.3",2743,"Orchomenos (Boeotia)","02-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.4",2744,"Orchomenos (Boeotia)","03-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.5",2745,"Orchomenos (Boeotia)","04-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.6",2746,"Orchomenos (Boeotia)","05-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.35.7",2747,"Orchomenos (Boeotia)","06-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.1",2748,"Orchomenos (Boeotia)","07-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.2",2749,"Orchomenos (Boeotia)","08-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.3",2750,"Orchomenos (Boeotia)","09-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.4",2751,"Orchomenos (Boeotia)","10-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.5",2752,"Orchomenos (Boeotia)","11-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.6",2753,"Orchomenos (Boeotia)","12-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.7",2754,"Orchomenos (Boeotia)","13-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.36.8",2755,"Orchomenos (Boeotia)","14-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.1",2756,"Orchomenos (Boeotia)","15-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.2",2757,"Orchomenos (Boeotia)","16-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.3",2758,"Orchomenos (Boeotia)","17-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.4",2759,"Orchomenos (Boeotia)","18-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.5",2760,"Orchomenos (Boeotia)","19-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.6",2761,"Orchomenos (Boeotia)","20-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.7",2762,"Orchomenos (Boeotia)","21-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.37.8",2763,"Orchomenos (Boeotia)","22-01-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"9.38.10",2773,"Orchomenos (Boeotia)","01-02-173","{""type"": ""Point"", ""coordinates"": [22.959486, 38.495082]}","mythic/historic site"
"10.1.1",2807,"border Boiotia - Phokis at Chaironea","07-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.2",2808,"border Boiotia - Phokis at Chaironea","08-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.3",2809,"border Boiotia - Phokis at Chaironea","09-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.4",2810,"border Boiotia - Phokis at Chaironea","10-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.5",2811,"border Boiotia - Phokis at Chaironea","11-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.6",2812,"border Boiotia - Phokis at Chaironea","12-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.7",2813,"border Boiotia - Phokis at Chaironea","13-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.8",2814,"border Boiotia - Phokis at Chaironea","14-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.9",2815,"border Boiotia - Phokis at Chaironea","15-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.10",2816,"border Boiotia - Phokis at Chaironea","16-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.1.11",2817,"border Boiotia - Phokis at Chaironea","17-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.1",2818,"border Boiotia - Phokis at Chaironea","18-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.2",2819,"border Boiotia - Phokis at Chaironea","19-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.3",2820,"border Boiotia - Phokis at Chaironea","20-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.4",2821,"border Boiotia - Phokis at Chaironea","21-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.5",2822,"border Boiotia - Phokis at Chaironea","22-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.6",2823,"border Boiotia - Phokis at Chaironea","23-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.2.7",2824,"border Boiotia - Phokis at Chaironea","24-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.3.1",2825,"border Boiotia - Phokis at Chaironea","25-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.3.2",2826,"border Boiotia - Phokis at Chaironea","26-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.3.3",2827,"border Boiotia - Phokis at Chaironea","27-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.3.4",2828,"border Boiotia - Phokis at Chaironea","28-03-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.816987932397836, 38.504250343320365], [22.8182268893938, 38.49955405008339], [22.822928938451724, 38.50072097458943], [22.8210186478411, 38.504983837002214], [22.816987932397836, 38.504250343320365]]]}]}","mythic/historic site"
"10.5.6",2844,"Entry to Delphi from Chaironea road","13-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.7",2845,"Entry to Delphi from Chaironea road","14-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.8",2846,"Entry to Delphi from Chaironea road","15-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.9",2847,"Entry to Delphi from Chaironea road","16-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.10",2848,"Entry to Delphi from Chaironea road","17-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.11",2849,"Entry to Delphi from Chaironea road","18-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.12",2850,"Entry to Delphi from Chaironea road","19-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
"10.5.13",2851,"Entry to Delphi from Chaironea road","20-04-173","{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}","mythic/historic site"
