PlaceID,Lat,Lon,Name,Region,Part of,Location,Type,Passages,Wikidata,Manto,ToposText,URL,Pleiades,Notes,Arachne
"113","37.5","22.5","Hellas (Europe)","Europe","Europe","","[""major region""]","[""1.1.1"",""1.12.1"",""1.27.9"",""1.29.5"",""1.3.5"",""1.4.1"",""1.4.2"",""1.41.8"",""1.5.5"",""10.14.6"",""10.17.3"",""10.19.12"",""10.19.5"",""10.19.7"",""10.19.8"",""10.20.9"",""10.23.12"",""10.23.14"",""10.23.8"",""10.24.3"",""10.25.1"",""10.34.5"",""10.5.3"",""10.9.2"",""2.1.8"",""2.29.7"",""2.29.8"",""2.33.5"",""2.4.5"",""3.11.3"",""3.12.7"",""3.17.8"",""3.20.6"",""3.3.3"",""3.4.7"",""3.4.8"",""3.7.11"",""3.9.4"",""3.9.8"",""4.2.3"",""4.28.4"",""4.31.1"",""5.10.1"",""5.14.2"",""5.15.2"",""5.17.9"",""5.20.10"",""5.23.7"",""5.24.2"",""5.25.12"",""5.4.6"",""5.4.7"",""5.4.9"",""5.5.2"",""5.7.7"",""6.11.3"",""6.18.5"",""7.10.1"",""7.10.2"",""7.10.3"",""7.10.4"",""7.10.5"",""7.10.7"",""7.11.1"",""7.11.2"",""7.14.1"",""7.15.1"",""7.15.3"",""7.16.10"",""7.16.9"",""7.17.1"",""7.17.2"",""7.17.3"",""7.2.2"",""7.20.6"",""7.24.2"",""7.26.11"",""7.3.1"",""7.5.13"",""7.6.3"",""7.6.9"",""7.7.6"",""7.8.1"",""7.8.2"",""7.8.7"",""7.9.5"",""8.14.5"",""8.20.1"",""8.3.5"",""8.32.1"",""8.37.2"",""8.42.7"",""8.43.4"",""8.45.5"",""8.46.3"",""8.50.3"",""8.50.4"",""8.51.1"",""8.51.4"",""8.52.1"",""8.52.2"",""8.52.3"",""8.52.4"",""8.52.5"",""8.52.6"",""9.1.2"",""9.17.6"",""9.23.3"",""9.28.1"",""9.29.8"",""9.38.2"",""9.38.4"",""9.6.2""]","https://wikidata.org/wiki/Q11772","","","","https://pleiades.stoa.org/places/1001896","",""
"114","37.5033","23.3484","Altar of the Themises at Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""altar""]","[""2.31.5""]","","","","","","",""
"115","36.763663","22.562341","Agora of Gythion","Lakonia Bk3","Gythion","Gythion","[""agora""]","[""3.21.8""]","https://wikidata.org/wiki/Q124606124","","","","","",""
"116","37.937561","23.64490133","Kantharos Limen","Attica Bk1","Peiraieus/Piraeus","","[""harbor limen""]","[""1.1.2""]","https://wikidata.org/wiki/Q29626000","","","","https://pleiades.stoa.org/places/579966","",""
"117","37.99515","27.19174","Hales (river)","Asia Minor (Asia)","Ionia (region)","","[""river""]","[""8.28.3""]","","","","","https://pleiades.stoa.org/places/599635","",""
"118","36.95354","22.34995","Taleton Akra","Lakonia Bk3","Taygetos (mountain)","","[""cape""]","[""3.20.4"",""3.20.5""]","","","","","https://pleiades.stoa.org/places/573541","unlocated peak of Taygetos",""
"119","37.7543","23.5331","Temple of Aphaia on Aigina","Aigina island Bk2","Aigina island Bk2","","[""hieron""]","[""2.30.3""]","https://wikidata.org/wiki/Q596988","https://resource.manto.unh.edu/11312731","https://topostext.org/place/378235SAph","","https://pleiades.stoa.org/places/579872","",""
"120","25.739","32.601","Syringes near Egyptian Thebes","Egypt (region)","Thebes","","[""monument""]","[""1.42.3""]","https://wikidata.org/wiki/Q133423","","","","","The Pipes/Tunnels: unspecified monument, presumably tombs in Valley of the Kings, Egypt",""
"121","37.0821","22.4237","Sanctuary of Athena Axiopoinos at Sparta","Lakonia Bk3","Sparta","Sparta","[""hieron""]","[""3.15.6""]","https://wikidata.org/wiki/Q124616454","https://resource.manto.unh.edu/10150590","","","","",""
"122","36.9507186","34.8077584","Cydnus (river)","Asia Minor (Asia)","Cilicia","","[""river""]","[""8.28.3""]","https://wikidata.org/wiki/Q1768771","","","","https://pleiades.stoa.org/places/648615","",""
"123","37.62492","22.19618","Phalanthon","Arcadia Bk8","Phalanthon Mons","Phalanthon Mons","[""polis""]","[""8.35.9""]","https://wikidata.org/wiki/Q16331956","","","","https://pleiades.stoa.org/places/573443","ruined city on Mt. Phalanthos",""
"124","37.97146","23.72512","Mycenaean walls (Athens Acropolis)","Athenai Bk1","Athenai Bk1","","[""fortification""]","[""1.21.3"",""1.22.4"",""1.28.3""]","","","https://topostext.org/place/380237FMyc","","","",""
"125","29.249999999999996","30.750000000000004","Arsinoites/Krokodeilopolites Nomos","Libya (Africa)","Egypt (region)","","[""chora/region""]","[""5.21.15""]","https://wikidata.org/wiki/Q42890017","","","","https://pleiades.stoa.org/places/736893","",""
"126","36.76268","27.077480000000005","Chelone Pr.","Aegean Sea (Hellas)","Kos","","[""cape""]","[""1.2.4""]","","","","","https://pleiades.stoa.org/places/599570","Coans tell story about Polybotes",""
"127","37.6181","22.3933","Round altar on highway marking border Mantineia-Tegea","Arcadia Bk8","Arcadia Bk8","","[""border""]","[""8.11.1""]","","","","","","",""
"128","37.8085","22.7108","Sanctuary of Nemean Zeus, Nemea","Argolid Bk2","Argolid Bk2","","[""hieron""]","[""1.27.9"",""1.29.5"",""2.15.2"",""2.15.3"",""2.19.5"",""5.11.5"",""5.25.7"",""5.26.7"",""6.1.8"",""6.12.8"",""6.14.2"",""6.15.1"",""6.15.6"",""6.2.11"",""6.20.19"",""6.3.11"",""6.3.9"",""6.4.5"",""6.4.6"",""6.5.5"",""6.7.10"",""8.48.2""]","https://wikidata.org/wiki/Q748108","","https://topostext.org/place/378227SNem","","https://pleiades.stoa.org/places/570504","in valley between Phlius and Cleonae",""
"129","37.724716","22.31536","Agora of ancient Orchomenos in ruins on summit of mountain","Arcadia Bk8","Orchomenos (Arcadia)","Orchomenos (Arcadia)","[""agora""]","[""8.13.2""]","https://wikidata.org/wiki/Q133963457","","","","","",""
"130","37.0821","22.4237","House of Phormio and the Dioskouroi in Sparta","Lakonia Bk3","Sparta","Sparta","[""house""]","[""3.16.2""]","https://wikidata.org/wiki/Q124616340","","","","","",""
"131","39.175719","29.576517","Meter Steunene","Asia Minor (Asia)","Phrygia","","[""cave""]","[""10.32.3"",""8.4.3""]","","","","","https://pleiades.stoa.org/places/609467","",""
"132","37.637849","21.630126","Altar of Nikê in Olympia","Eleia Bk5 Bk6","Olympia","Olympia","[""altar""]","[""5.14.8""]","","","","","","",""
"133","45.5","39.5","Sarmatia","Pontus Euxinus","Scythia (Europe)","","[""chora/region""]","[""1.21.5""]","https://wikidata.org/wiki/Q2528503","","","","https://pleiades.stoa.org/places/825371","",""
"134","36.787","23.088","Temple of Apollo at Zarax","Lakonia Bk3","Zarax","Zarax","[""temple""]","[""3.24.1""]","https://wikidata.org/wiki/Q124616399","","","","","",""
"135","38.4915","22.5152","Lykoreia (Phokis)","Phokis Bk10","Phokis Bk10","","[""settlement""]","[""10.6.2"",""10.6.3"",""4.34.9""]","https://wikidata.org/wiki/Q5975192","","https://topostext.org/place/385225ULyk","","","Lycoreia: ancient settlement of the Lycoritae on Parnassos",""
"136","36.768137","31.390552","Side","Asia Minor (Asia)","Cilicia","","[""polis""]","[""8.28.3""]","https://wikidata.org/wiki/Q152405","","","","https://pleiades.stoa.org/places/639105","",""
"137","39.36331","27.220140000000004","Pindasus","Asia Minor (Asia)","Mysia","","[""mountain oros""]","[""2.26.8""]","https://wikidata.org/wiki/Q4833452","","","","https://pleiades.stoa.org/places/550830","mountain of Mysia",""
"138","37.58607","22.42155","Epaminondas tomb (Arkadia)","Arcadia Bk8","Mantineia battlefield 362 BCE","","[""tomb mnema""]","[""8.11.7"",""8.11.8"",""8.12.1""]","https://wikidata.org/wiki/Q107162062","","https://topostext.org/place/376224GTEp","","","",""
"139","38.62477125","27.9632845","Lydia/Maionia","Asia (continent)","Asia Minor (Asia)","","[""chora/region""]","[""1.35.7"",""3.9.5"",""7.2.8""]","https://wikidata.org/wiki/Q620765","","","","https://pleiades.stoa.org/places/550701","",""
"140","36.7862","22.3257","Sacred spring at Sanctuary of Ino","Lakonia Bk3","Oracular sanctuary of Ino on Oitylos-Thalamai road","Oracular sanctuary of Ino on Oitylos-Thalamai road","[""spring pege""]","[""3.26.1""]","","","","","","",""
"141","37.637849","21.630126","Treasury of the Geloans at Olympia","Eleia Bk5 Bk6","Treasury terrace north of the Heraion, Olympia","Olympia","[""treasury""]","[""6.19.15""]","https://wikidata.org/wiki/Q106953355","","","","","",""
"142","38.53","22.374","Tomb of Amphisse at Amphissa","Ozolian Lokris Bk10","Amphissa of Ozolian Locris","Amphissa of Ozolian Locris","[""tomb mnema""]","[""10.38.5""]","https://wikidata.org/wiki/Q136487384","https://resource.manto.unh.edu/10274745","","","","",""
"143","37.637","21.6336","altar at hippodrome of Olympia","Eleia Bk5 Bk6","Hippodrome (Olympia)","Hippodrome (Olympia)","[""altar""]","[""6.20.12""]","","","","","","",""
"144","37.17276708","21.91931952","Messene Stadium","Messenia Bk4","Messene (Messenia)","","[""stadium""]","[""4.32.6""]","https://wikidata.org/wiki/Q41079524","","https://topostext.org/place/372219BSta","https://imperium.ahlfeldt.se/places/24210","","",""
"145","37.1868","21.9133","Arcadian Gate of Messene","Messenia Bk4","City walls of Messene","","[""gate""]","[""4.33.3""]","https://wikidata.org/wiki/Q38279515","","","","https://pleiades.stoa.org/places/435916987","",""
"146","36.954171","21.927944","Agora of Korone","Messenia Bk4","Korone","Korone","[""agora""]","[""4.34.6""]","https://wikidata.org/wiki/Q133963471","","","","","",""
"147","36.686188","27.37404","Isthmus in Cnidos","Asia Minor (Asia)","Cherronesos of Knidos","","[""isthmus""]","[""2.1.5""]","","","","","","",""
"148","38.413","21.408","Pleuron (Aitolia)","Aitolia region","Aitolia region","","[""polis""]","[""2.22.7""]","https://wikidata.org/wiki/Q1317636","","https://topostext.org/place/384214PNPl","","","",""
"149","37.0821","22.4237","Asklepieion at Sparta near Booneta","Lakonia Bk3","Sparta","Sparta","[""Asclepieion""]","[""3.15.10""]","https://wikidata.org/wiki/Q124616349","","","","","most notable Asklepieion in Sparta",""
"150","40.641136","17.946867","Brundisium/Brentesion","Italia (Europe)","Italia (Europe)","","[""settlement""]","[""6.19.9""]","https://wikidata.org/wiki/Q103155084","","","","https://pleiades.stoa.org/places/442509","",""
"151","37.724716","22.31536","Sanctuary of Poseidon at Orchomenos","Arcadia Bk8","Orchomenos (Arcadia)","Orchomenos (Arcadia)","[""hieron""]","[""8.13.2""]","https://wikidata.org/wiki/Q134037117","","","","","",""
"152","37.63754","21.62975","Altar of the Mother of the Gods at Olympia","Eleia Bk5 Bk6","Altis sacred grove (Olympia)","Altis sacred grove (Olympia)","[""altar""]","[""5.14.9""]","","","","","","",""
"153","37.65507","22.24829","Cave of Alkimedon, hero, on Mt. Ostrakina","Arcadia Bk8","Ostrakina mountain","Ostrakina mountain","[""cave""]","[""8.12.2""]","","","","","","",""
"154","37.981","23.717999999999996","Perikles tomb, Athens","Athenai Bk1","Athenai Bk1","","[""tomb taphos""]","[""1.29.3""]","https://wikidata.org/wiki/Q136487300","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"155","37.89","21.374","Sanctuary of Tyche in Elis","Eleia Bk5 Bk6","Elis polis","Elis polis","[""hieron""]","[""6.25.4""]","https://wikidata.org/wiki/Q107031207","","https://topostext.org/place/379214STty","","","",""
"156","37.9117","22.307","Sanctuary of Artemis Eurippa at Pheneos","Arcadia Bk8","Pheneos","Pheneos","[""hieron""]","[""8.14.5""]","https://wikidata.org/wiki/Q134037105","https://resource.manto.unh.edu/10159950","","","","",""
"157","37.385218","23.243591","Sanctuary of Tyche in Hermione","Hermionis Bk2","Hermione","Hermione","[""hieron""]","[""2.35.3""]","https://wikidata.org/wiki/Q134037728","","","","","",""
"158","37.4009","21.9327","Eira (Messenia)","Messenia Bk4","Messenia Bk4","","[""mountain oros""]","[""4.17.10"",""4.18.1"",""4.18.2"",""4.18.7"",""4.19.1"",""4.19.4"",""4.20.1"",""4.20.10"",""4.20.5"",""4.20.7"",""4.20.8"",""4.21.1"",""4.21.3"",""4.21.8"",""4.22.1"",""4.22.2"",""4.22.3"",""4.22.4"",""4.23.1"",""4.23.4"",""4.27.4"",""4.27.9""]","https://wikidata.org/wiki/Q16575287","","https://topostext.org/place/374219UEir","","","",""
"159","37.6136166","26.2536135","promontory of Ikaria island on which Ikaros was buried","Aegean Sea (Hellas)","Ikaros (island)","Ikaros (island)","[""cape""]","[""9.11.5""]","","","","","","",""
"160","37.98841","22.19903","Cave in Aroania Mt.","Arcadia Bk8","Aroania (mountain)","Aroania (mountain)","[""cave""]","[""8.18.7""]","","","","","","",""
"161","38.00466","27.19292","Oracle of Clarian Apollo in Claros","Asia Minor (Asia)","Klaros","Klaros","[""oracle manteion""]","[""7.3.1""]","","","","","","",""
"162","37.89","21.374","Temple of Hades at Elis","Eleia Bk5 Bk6","Sanctuary of Hades at Elis","Sanctuary of Hades at Elis","[""temple""]","[""6.25.2""]","","","","","","",""
"163","37.9718","23.7273","Zeus Polieus altar, Athens Acropolis","Athenai Bk1","Sanctuary of Zeus Polieus on the Acropolis of Athens","Sanctuary of Zeus Polieus on the Acropolis of Athens","[""altar""]","[""1.24.4"",""1.24.8"",""1.28.10""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","https://pleiades.stoa.org/places/116485242","",""
"164","37.35051","22.14707","Theious (river)","Arcadia Bk8","Arcadia Bk8","","[""river""]","[""8.35.3""]","","","","","https://pleiades.stoa.org/places/570719","",""
"165","37.9054","22.8802","Temple of Aphrodite Melaenis at Craneion, Corinth","Corinthia Bk2","Corinth (Corinthia)","Corinth (Corinthia)","[""temple""]","[""2.2.4""]","","","","","","",""
"166","37.9783","23.3307","Tomb of Kar (Megara)","Megarid Bk1","Megarid Bk1","","[""mound/dike"",""tomb taphos""]","[""1.44.6""]","https://wikidata.org/wiki/Q56397568","https://resource.manto.unh.edu/10214553","https://topostext.org/place/380233FKar","","https://pleiades.stoa.org/places/513113841","",""
"167","37.766264","22.262624","Earthen dyke in plain of Kaphyai","Arcadia Bk8","Kaphyai","Kaphyai","[""mound/dike""]","[""8.23.2""]","","","","","","",""
"168","37.489","22.549","Temenos of Telephos on Mt. Parthenion, on Tegea-Argos highway","Arcadia Bk8","Parthenion (mountain)","Parthenion (mountain)","[""temenos""]","[""8.54.6""]","","","","","","",""
"169","37.384829","27.256115000000005","Didyma Apollo sanctuary","Asia Minor (Asia)","Ionia (region)","","[""hieron"",""settlement""]","[""1.16.3"",""2.10.5"",""5.13.11"",""5.7.5"",""7.2.6"",""7.5.4"",""8.46.3"",""9.10.2""]","https://wikidata.org/wiki/Q671358","","","","https://pleiades.stoa.org/places/599593","Branchidai",""
"170","37.9834","22.7145","Sanctuary of Herakles at Sicyon","Sikyonia Bk2","Sicyon (Sikyonia)","Sicyon (Sikyonia)","[""hieron""]","[""2.10.1""]","https://wikidata.org/wiki/Q134037375","https://resource.manto.unh.edu/10159001","","","","",""
"171","37.385218","23.243591","Sanctuary of Hestia in Hermione","Hermionis Bk2","Hermione","Hermione","[""hieron""]","[""2.35.1""]","https://wikidata.org/wiki/Q134037748","","","","","no agalma but has altar",""
"172","37.6316","22.7195","Tomb of Deianeira in Argos","Argolid Bk2","Argos (Argolid)","Argos (Argolid)","[""tomb mnema""]","[""2.23.5""]","https://wikidata.org/wiki/Q136487475","https://resource.manto.unh.edu/10187127","","","","per Pausanias, she died elsewhere",""
"173","41.836468","44.6891385","Iberia (Caucasus)","Asia (continent)","Asia (continent)","","[""chora/region""]","[""4.36.3""]","https://wikidata.org/wiki/Q19083","","","","https://pleiades.stoa.org/places/863807","",""
"174","37.581685","22.737804","Sanctuary of Poseidon in Temenion","Argolid Bk2","Temenion","Temenion","[""hieron""]","[""2.38.1""]","https://wikidata.org/wiki/Q134037505","","","","","",""
"175","38.35217","22.82514","Helicon mountain","Boiotia Bk9","Boiotia Bk9","","[""mountain oros"",""orchard""]","[""9.26.6"",""9.28.1"",""9.29.1"",""9.29.5"",""9.30.1"",""9.31.1"",""9.31.2"",""9.31.3"",""9.31.4"",""9.31.7""]","https://wikidata.org/wiki/Q215516","","","","https://pleiades.stoa.org/places/540808","Helikon",""
"176","37.74991","23.42372","Aiakeion in Aigina","Aigina island Bk2","Aigina polity","Aigina polity","[""enclosure"",""hieron""]","[""2.29.6""]","https://wikidata.org/wiki/Q403346","","","","","quandrangular, of white marble",""
"177","37.5033","23.3484","Hippokrene fountain in Troizen","Troizenia Bk2","Troizen (Troizenia)","Troizen (Troizenia)","[""spring pege""]","[""2.31.9""]","","https://resource.manto.unh.edu/10214873","","","","",""
"178","37.6316","22.7195","Tomb of Sthenelos in the Kylarabis gymnasium, Argos","Argolid Bk2","Gymnasium of Kylarabis in Argos","Gymnasium of Kylarabis in Argos","[""tomb mnema""]","[""2.22.9""]","https://wikidata.org/wiki/Q136487511","https://resource.manto.unh.edu/11289096","","","","",""
"179","37.947768","23.5314735","Agora of Salamis","Attica Bk1","Salamis (settlement)","Salamis (settlement)","[""agora""]","[""1.35.3""]","https://wikidata.org/wiki/Q124644582","","","","","",""
"180","37.597","23.075","Sanctuary of Aphrodite at Epidauros, Asklepieion","Epidauria Bk2","Asklepieion of Epidauros","Asklepieion of Epidauros","[""hieron""]","[""2.27.5""]","https://wikidata.org/wiki/Q134037653","","","","","",""
"181","37.38957","22.03143","Sanctuary of Athena at Lykosoura","Arcadia Bk8","Sanctuary of Pan above Despoina sanctuary, Lykosoura","Sanctuary of Pan above Despoina sanctuary, Lykosoura","[""hieron""]","[""8.37.12""]","https://wikidata.org/wiki/Q134036921","","","","","",""
"182","37.8917","21.3746","Temple-like tomb, possibly of Oxylos, in Agora of Elis","Eleia Bk5 Bk6","Agora of Elis","Agora of Elis","[""tomb mnema""]","[""6.24.9""]","https://wikidata.org/wiki/Q136487401","https://resource.manto.unh.edu/10268980","","","","",""
"183","37.63754","21.62975","Altar used as herald's platform outside Olympia stadium","Eleia Bk5 Bk6","Altis sacred grove (Olympia)","Altis sacred grove (Olympia)","[""altar""]","[""5.22.1""]","","","","","","",""
"184","37.3894","22.0275","City walls of Lykosoura, above sanctuary of Despoina","Arcadia Bk8","Lykosoura polis","","[""city walls""]","[""8.38.1""]","","","","","","",""
"185","37.1779","21.9195","Sanctuary of Demeter in Messene","Messenia Bk4","Messene (Messenia)","Messene (Messenia)","[""hieron""]","[""4.31.9""]","https://wikidata.org/wiki/Q134036882","","","","","",""
"186","37.316871","27.789696999999997","Sanctuary of Osogoa at Mylasa in Caria","Asia Minor (Asia)","Mylasa","Mylasa","[""hieron""]","[""8.10.4""]","https://wikidata.org/wiki/Q134038481","","","","","",""
"187","37.0821","22.4237","Sanctuary of Zeus Euanemos","Lakonia Bk3","Kolôna in Sparta, opposite Zeus Amboulios","Kolôna in Sparta, opposite Zeus Amboulios","[""hieron""]","[""3.13.8""]","https://wikidata.org/wiki/Q124616441","","","","","",""
"188","41.5","19.5","Illyria (Europe)","Europe","Europe","","[""major region""]","[""1.4.1"",""10.19.7"",""4.35.5"",""4.35.6"",""4.35.7"",""9.5.13"",""9.5.3"",""9.8.6""]","https://wikidata.org/wiki/Q32047","","","","https://pleiades.stoa.org/places/481866","Illyrii Illyrians",""
"189","37.97204","23.725039999999996","cave sanctuary of Apollo, cave of Pan?","Athenai Bk1","Athenai Bk1","","[""hieron""]","[""1.28.4""]","https://wikidata.org/wiki/Q134040030","https://resource.manto.unh.edu/10157580","https://topostext.org/place/380237CAPZ","","","",""
"190","37.966","23.732","altar of Heracles in Kynosarges sanctuary, Athens","Athenai Bk1","Kynosarges sanctuary south of Athens","Kynosarges sanctuary south of Athens","[""altar""]","[""1.19.3""]","","","","https://dipylon-judithbindersourcebook.org/sourcebook/NPP/NPP.html","","",""
"191","37.8446","22.6465","Tomb of Aras in Keleai","Phlious Bk2","Keleai","Keleai","[""tomb mnema""]","[""2.12.4"",""2.14.4""]","https://wikidata.org/wiki/Q136487338","https://resource.manto.unh.edu/10158670","","","","",""
"192","37.6522","21.5873","spring joining the Kytherios river","Eleia Bk5 Bk6","Eleia Bk5 Bk6","","[""spring pege""]","[""6.22.7""]","","","","","","",""
"193","37.042584","22.819373","Sanctuary of Artemis with springs at Marios","Lakonia Bk3","Marios","Marios","[""hieron""]","[""3.22.8""]","https://wikidata.org/wiki/Q124616472","","","","","",""
