person,personLabel,genderLabel,personDescription,entityLabel,death,fatherLabel,motherLabel,birthplaceLabel,article,father,mother,birthplace,gender,periodLabel
http://www.wikidata.org/entity/Q297086,Alexandros I of Macedon,male,ruler of Macedonia from c. 498 to 454 BC,human,-0453-01-01T00:00:00Z,Amyntas I of Macedon,Eurydike,,https://en.wikipedia.org/wiki/Alexander_I_of_Macedon,http://www.wikidata.org/entity/Q313912,http://www.wikidata.org/entity/Q116471088,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124346,Alexandros II of Epirus,male,king of Epirus from 272 BC to 255 BC,human,-0242-01-01T00:00:00Z,Pyrrhus,Lanassa,Epirus,https://en.wikipedia.org/wiki/Alexander_II_of_Epirus,http://www.wikidata.org/entity/Q172353,http://www.wikidata.org/entity/Q286973,http://www.wikidata.org/entity/Q565751,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043610,Alexibios statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q106323527,Aleximachus of Phocis,male,"young Phocian fighter against the Gauls, 279 BCE",human,-0278-01-01T00:00:00Z,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21198109,Alexinicus of Elis,male,ancient Greek olympian,human,,,,Ancient Elis,,,,http://www.wikidata.org/entity/Q6536845,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043618,Alexinikos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124616416,Aliteion in Sparta,,Ancient place in Lakonia attested by Pausanias (3.18.2),locality,,,,,,,,,,
http://www.wikidata.org/entity/Q55815456,Alithersos,male,son of Ancaeus,mythological Greek character,,Ancaeus,Samia,,,http://www.wikidata.org/entity/Q1606756,http://www.wikidata.org/entity/Q12884308,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043464,"Alkainetos, Hellanikos, Theantos statues at Olympia",,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q124644628,Alkathoos acropolis of Megara,,ancient place in Attica attested by Pausanias (1.42.1),acropolis,,,,,,,,,,
http://www.wikidata.org/entity/Q124644631,Alkathoos wall in Megara,,ancient place in Attica attested by Pausanias (1.42.1),defensive wall,,,,,,,,,,
http://www.wikidata.org/entity/Q107043485,Alketos statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043640,Alkibiades statue at Heraion of Samos,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q22965372,Alopecus,male,mythical son of Irbus of Sparta,mythological Greek character,,Irbus,,,,http://www.wikidata.org/entity/Q22965472,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q115140099,Alpheius,male,"distinguished Spartan fighter at Thermopylae, 480 BCE",human,-0479-01-01T00:00:00Z,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21548368,Alphesiboea,female,daughter of Phegeus in Greek mythology,mythological Greek character,,Phegeus,,,https://en.wikipedia.org/wiki/Alphesiboea_of_Psophis,http://www.wikidata.org/entity/Q2329005,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q91109425,Alphius,male,"Greek who took part in the Trojan war, represented in Iliupersis painting at Delphi",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124616539,Altar in sanctuary of Lykourgos in Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.6),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644553,"Altar of Androgeos, son of Minos, Phaleron",,ancient cult place in Attica attested by Pausanias (1.1.4),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124616536,Altar of Apollo Akritas at Sparta,,Ancient place in Lakonia attested by Pausanias (3.12.8),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124616535,Altar of Augustus in agora of Sparta,,Ancient place in Lakonia attested by Pausanias (3.11.5),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644570,Altar of Dionysus Anthius at Phlya,,ancient cult place in Attica attested by Pausanias (1.31.4),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q107041094,Altar of Eros and Anteros at Elis,,monument seen by Pausanias in Elis old gymnasium,altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644571,Altar of Ge called Great Goddess at Phlya,,ancient cult place in Attica attested by Pausanias (1.31.4),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q107040815,Altar of Idaean Heracles Parastates,,monument seen by Pausanias in Elis old gymnasium,altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124616538,Altar of Orthia at Sparta,,Ancient place in Lakonia attested by Pausanias (3.16.10),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644603,"Altar of Triptolemos, Rarion plain of Eleusis",,ancient cult place in Attica attested by Pausanias (1.38.6),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124616537,Altar of Zeus Amboulios and Athena Amboulia at Sparta,,Ancient place in Lakonia attested by Pausanias (3.13.6),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644572,Altar of the Eumenides at Phlya,,ancient cult place in Attica attested by Pausanias (1.31.4),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124616540,Altar to Hyacinthus at statue base of Apollo Amyklaios,,Ancient place in Lakonia attested by Pausanias (3.19.3),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q124644552,Altar to the children of Theseus at Phaleron,,ancient cult place in Attica attested by Pausanias (1.1.4),Heroön,,,,,,,,,,
http://www.wikidata.org/entity/Q124616541,Altars of Asklepios at shore of Epidauros Limera,,Ancient place in Lakonia attested by Pausanias (3.23.7),altar,,,,,,,,,,
http://www.wikidata.org/entity/Q449951,Alxion,male,mythical father of Oenomaus,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q62088620,Amadocus,male,Hyperborean hero at Delphi,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q610906,Amadocus I,male,Thracian king of the Odrysae,human,-0390-01-01T00:00:00Z,Sparatocos,,,https://en.wikipedia.org/wiki/Amadocus_I,http://www.wikidata.org/entity/Q2671359,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q4740901,Amazonius,,Ancient Greek mythological epithet,epithet,,,,,https://en.wikipedia.org/wiki/Amazonius,,,,,
http://www.wikidata.org/entity/Q4741672,Ambologera,,Ancient Greek mythological epithet,epithet,,,,,https://en.wikipedia.org/wiki/Ambologera,,,,,
http://www.wikidata.org/entity/Q109331315,Amboulioi,,epithet of the Dioscuri in Sparta,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q91109436,Ambrossus,male,"mythical character, gave name to the polis of Ambrossus",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q91109436,Ambrossus,male,"mythical character, gave name to the polis of Ambrossus",eponymous hero,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q55066048,Ambulius,,Ancient Greek epithet of Zeus and Athena at Sparta,epithet,,,,,https://en.wikipedia.org/wiki/Ambulia,,,,,
http://www.wikidata.org/entity/Q107043470,Amertas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q5732464,Ammonia,,epithet of Hera at Olympia,epithet,,,,,https://en.wikipedia.org/wiki/Hera_Ammonia,,,,,
http://www.wikidata.org/entity/Q21040933,Amphialus,male,"Greek who took part in the Trojan war, represented in Iliupersis painting at Delphi",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q105508494,Amphianax son of Antimachus,male,"mythical figure in Argos, father of Oetylus",mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q106541771,Amphicles,male,mythical son of Agis I of Sparta,mythological Greek character,,Agis I,,,,http://www.wikidata.org/entity/Q394074,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q12872377,Amphiclus,male,mythical king of Chios,mythological Greek character,,,,Histiaia,https://en.wikipedia.org/wiki/Amphiclus,,,http://www.wikidata.org/entity/Q107586662,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q16515491,Amphidamas,male,"Greek mythical character, Argonaut, son of Aleus",mythological Greek character,,Aleus,,,,http://www.wikidata.org/entity/Q1536527,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11905319,Amphidicus,male,"mythical Theban, killer of Parthenopaeus",mythological Greek character,,Astacus of Thebes,,,,http://www.wikidata.org/entity/Q746367,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q115125381,Amphilytus,male,"Bacchiad of Corinth, father of Eumelus",human whose existence is disputed,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q5676461,Amphimachus,male,"Greek mythical character, son of Cteatus, suitor of Helen",mythological Greek character,,Cteatus,Theronice,,https://en.wikipedia.org/wiki/Amphimachus_I_of_Elis,http://www.wikidata.org/entity/Q3699000,http://www.wikidata.org/entity/Q14690266,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q23015791,Amphion and Zethus,,Greek mythical characters,couple of mythological Greek characters,,,,,https://en.wikipedia.org/wiki/Amphion_and_Zethus,,,,,
http://www.wikidata.org/entity/Q3616667,Amphisthenes,male,mythical son of Amphicles of Sparta,mythological Greek character,,Amphicles,,,,http://www.wikidata.org/entity/Q106541771,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q126934614,Amphithemis,male,influential Theban,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q122975632,Amphitos,,ancient stream of Messenia,watercourse,,,,,,,,,,
http://www.wikidata.org/entity/Q981302,Amphoterus,male,son of Alcmaeon in Greek mythology,mythological Greek character,,Alcmaeon,Callirhoe,,https://en.wikipedia.org/wiki/Amphoterus_(son_of_Alcmaeon),http://www.wikidata.org/entity/Q591089,http://www.wikidata.org/entity/Q1722503,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q11905412,Amyclaeus,male,ancient sculptor from Corinth,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21548551,Amyclaeus,,epithet of Apollo,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q23072115,Amyntas of Eresos,male,ancient Greek olympian,human,,,,Eresos,,,,http://www.wikidata.org/entity/Q1018197,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q23072115,Amyntas of Eresos,male,ancient Greek olympian,human,,,,Ephesus,,,,http://www.wikidata.org/entity/Q47611,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043439,Amyntas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q325026,Anacharsis,male,Scythian philosopher,human,-0600-01-01T00:00:00Z,Gnourus,,Scythia,https://en.wikipedia.org/wiki/Anacharsis,http://www.wikidata.org/entity/Q12096330,,http://www.wikidata.org/entity/Q845909,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q484278,Anahita,female,Iranian goddess,water deity,,,,,https://en.wikipedia.org/wiki/Anahita,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q484363,Anakeion,,ancient sanctuary of the Dioscuri in Athens,hieron,,,,,https://en.wikipedia.org/wiki/Anakeion,,,,,
http://www.wikidata.org/entity/Q4064731,Anakes,male,"deities worshipped in Attica, Argos, Amphissa",group of Greek mythical characters,,,,,https://en.wikipedia.org/wiki/Anakes,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q124644648,Anaklethrida rock of Demeter in Megara,,ancient place in Attica attested by Pausanias (1.43.2),rock,,,,,,,,,,
http://www.wikidata.org/entity/Q107349785,Anaktes,,"epithet of Dioskouroi, the lords",epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",Greek primordial deity,,Hydros,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q12656482,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",personification,,Hydros,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q12656482,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",allegory,,Hydros,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q12656482,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",Greek primordial deity,,Chronos,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q272918,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",personification,,Chronos,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q272918,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q332246,Ananke,female,"personification of inevitability, compulsion and necessity in Greek mythology",allegory,,Chronos,,,https://en.wikipedia.org/wiki/Ananke,http://www.wikidata.org/entity/Q272918,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q110276324,Anaphlystus,male,mythical son of Troezen,mythological Greek character,,Troezen,,,,http://www.wikidata.org/entity/Q7844953,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107045885,Anauchidas of Elis statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q107043548,Anauchidas statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q4752423,Anaxagoras of Aegina,male,ancient Greek sculptor,human,-0500-01-01T00:00:00Z,,,,https://en.wikipedia.org/wiki/Anaxagoras_of_Aegina,,,,http://www.wikidata.org/entity/Q6581097,classical antiquity
http://www.wikidata.org/entity/Q115517923,Anaxagoridae,,"descendants of Anaxagoras, legendary king of Sparta",dynasty,,,,,,,,,,
http://www.wikidata.org/entity/Q47005693,Anaxandra,female,mythical daughter of Thersandros,mythological Greek character,,Thersander,,,,http://www.wikidata.org/entity/Q31790230,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q107043402,Anaxandros statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q16821458,Anaxias,male,"Greek mythical character, son of Castor an Hilaeira",mythological Greek character,,Castor,Hilaeira,,https://en.wikipedia.org/wiki/Anaxias,http://www.wikidata.org/entity/Q11294144,http://www.wikidata.org/entity/Q383960,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q284487,Anaxibia,female,"sister of Agamemnon and Menelaus, spouse of Strophius, mother of Pylades in Greek mythology",mythological Greek character,,Atreus,,,,http://www.wikidata.org/entity/Q192469,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q91094679,Anaxicrates,male,archon of Athens in 279/278 BCE,human,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q107043621,Anaximenes statue at Olympia,,ancient Greek artwork seen by Pausanias ca. 165 CE,honorific statue,,,,,,,,,,classical antiquity
http://www.wikidata.org/entity/Q128988151,Anaxippus of Mende,male,dedicator of a statue of Heracles at Olympia,human,,,,Mende,,,,http://www.wikidata.org/entity/Q3305786,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q16166297,Anaxis,male,ancient Boeotian historian,human,,,,,https://en.wikipedia.org/wiki/Anaxis,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q2015422,Anchesmius,,epithet of Zeus on Mt. Anchesmos near Athens,epithet,,,,,,,,,,
http://www.wikidata.org/entity/Q21548605,Anchialus,male,mythical Phaeacian in the Odyssey,mythological Greek character,,,,,,,,,http://www.wikidata.org/entity/Q6581097,
http://www.wikidata.org/entity/Q21548611,Anchiroe,female,mythical daughter of Erasinus,naiad,,Erasinos,,,,http://www.wikidata.org/entity/Q12654068,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106698128,Andania,female,"Messenian woman, eponym of ancient Andania",human whose existence is disputed,,,,,,,,,http://www.wikidata.org/entity/Q6581072,
http://www.wikidata.org/entity/Q106698317,Andanian mysteries,,ancient rites in honor of the Great Goddesses held near Andania in Messenia,Greco-Roman mysteries,,,,,,,,,,
