"nodegoat ID",Identifier,Sort_order,"[AnimationClock] Location Reference","[AnimationClock] Date Start","[Location] Geometry"
ngMT2I687MTMzMzA9Nl48VTlQNlBcUzJBMUwzQTA,10.5.11,2849,"Entry to Delphi from Chaironea road",18-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngNU2J788OEN7Nad0PW58WUSRPGCdVaKCOFx7RUd,10.5.12,2850,"Entry to Delphi from Chaironea road",19-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngOV2K889PFO1Obi1PH60XVDSQHDeWbLDPGy1SVi,10.5.13,2851,"Entry to Delphi from Chaironea road",20-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngPW2L980PcP3PcH2Po7bYWCTRIEfXcMEP9z3TWH,10.6.1,2852,"Entry to Delphi from Chaironea road",21-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngQX3I081SHQ1Qdo3Rp8dZXhURpFgYdJFSIa1UXo,10.6.2,2853,"Entry to Delphi from Chaironea road",22-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngRY3J182SeReReN4TA93AYGVSKGhZeKGS1beVYN,10.6.3,2854,"Entry to Delphi from Chaironea road",23-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngSZ3O283SJS2Sfm5Tr0cBZTWSrHiAfPHSKc2WZm,10.6.4,2855,"Entry to Delphi from Chaironea road",24-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngTA3L384VAT3TgF6UM14CAYXVMIjBgMIVBd3XAF,10.6.5,2856,"Entry to Delphi from Chaironea road",25-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngUB3Y485VhU8UhM7WD25DBlYVtJkChZJV4e8YBM,10.6.6,2857,"Entry to Delphi from Chaironea road",26-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngVC3Z586WiVgViJ8XO38ECAZXOKlDiAKW5fgZCJ,10.6.7,2858,"Entry to Delphi from Chaironea road",27-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngWD3E687WNWiWju9X741FDTAWPLmEjFLWOgiADu,10.7.1,2859,"Entry to Delphi from Chaironea road",28-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngXE3B788ZEXjXkn0Yw57GECBYQMnFkCMZFhjBEn,10.7.2,2860,"Entry to Delphi from Chaironea road",29-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngYF3C889YlY1Yls1Yx60HFZCYxNoGlDNY8i1CFs,10.7.3,2861,"Entry to Delphi from Chaironea road",30-04-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngZG3D980ZwZ2Zmp2A070IGODBSOpHmEOZxj2DGp,10.7.4,2862,"Entry to Delphi from Chaironea road",01-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngAH4E081BHA5AnI3AT8nJHXEATPqInFPBIk5EHI,10.7.5,2863,"Entry to Delphi from Chaironea road",02-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngBI4F182CSBmBoz4BU96KIUFCaQrJoGQCTlmFIz,10.7.6,2864,"Entry to Delphi from Chaironea road",03-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngCJ4C283ETC7Cpa5CL02LJbGDbRsKpDREUm7GJa,10.7.7,2865,"Entry to Delphi from Chaironea road",04-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngDK4D384EqD8Dqt6DW1nMKWHDcStLqESE3n8HKt,10.7.8,2866,"Entry to Delphi from Chaironea road",05-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngEL4I485ELEpErA7Fd24NLFIEdTuMrJTEMopILA,10.8.1,2867,"Entry to Delphi from Chaironea road",06-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngFM4F586HMF9FsN8HO37OMeJFeUvNsGUHNp9JMN,10.8.2,2868,"Entry to Delphi from Chaironea road",07-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngGN4G687HXG8Gte9G74qPNLKIZVwOtHVHYq8KNe,10.8.3,2869,"Entry to Delphi from Chaironea road",08-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngHO4H788HuH9Hux0HQ57QOELJAWxPuIWH7r9LOx,10.8.4,2870,"Entry to Delphi from Chaironea road",09-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngIP4I889JvItIvE1Ih6uRPFMJBXyQvJXJ8stMPE,10.8.5,2871,"Entry to Delphi from Chaironea road",10-05-173,"{""type"": ""GeometryCollection"", ""geometries"": [{""type"": ""Polygon"", ""coordinates"": [[[22.50908625671846, 38.4807561049775], [22.508670068724086, 38.47934011797474], [22.509390394099455, 38.47916468402025], [22.509790574863842, 38.48064332827158], [22.50908625671846, 38.4807561049775]]]}]}"
ngJQ4J980KgJtJwd2KC79SQSNJiYzRwKYKhttNQd,10.8.6,2872,"temple of Athena Pronoia at Delphi",11-05-173,"{""type"": ""Point"", ""coordinates"": [22.5084, 38.48]}"
ngKR5W081LBK0KxG3Kj85TRLOLjZaSxXZLCu0ORG,10.8.7,2873,"temple of Athena Pronoia at Delphi",12-05-173,"{""type"": ""Point"", ""coordinates"": [22.5084, 38.48]}"
ngLS5X182LyL1LyD4M296USMPLkAbTyYAL1v1PSD,10.8.8,2874,"Gymnasium (Delphi)",13-05-173,"{""type"": ""Point"", ""coordinates"": [22.5059, 38.4815]}"
ngMT5Y283NjMzMzc5OF0xVTFQMlBcUzZBNkwzQTc,10.8.9,2875,"Castalian spring",14-05-173,"{""type"": ""Point"", ""coordinates"": [22.505528, 38.483082]}"
ngNU5Z384OUNaNaV6Om15WUCROGCdVaACOVxaRUV,10.8.10,2876,"Castalian spring",15-05-173,"{""type"": ""Point"", ""coordinates"": [22.505528, 38.483082]}"
ngOV5A485OFOzObW7P52aXVjSQHDeWbBDOGyzSVW,10.9.1,2877,"Sanctuary of Pythian Apollo at Delphi",16-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngPW5B586PGP5PcL8RY35YWgTQoEfXcCEPHz5TWL,10.9.2,2878,"Sanctuary of Pythian Apollo at Delphi",17-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngQX5Y687SXQ6QdM9RJ46ZXDURJFgYdZFSYa6UXM,10.9.3,2879,"Sanctuary of Pythian Apollo at Delphi",18-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngRY5D788RoR8Rep0S85cAYOVSKGhZeEGRpb8VYp,10.9.4,2880,"Sanctuary of Pythian Apollo at Delphi",19-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngSZ5E889SZSfSfE1Sr61BZFWSLHiAfFHSAcfWZE,10.9.5,2881,"Sanctuary of Pythian Apollo at Delphi",20-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngTA5B980UqTeTgF2T073CAUXUsIjBgCIUrdeXAF,10.9.6,2882,"Sanctuary of Pythian Apollo at Delphi",21-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngUB6C081VBUfUhY3Ut8fDBlYVtJkChDJVCefYBY,10.9.7,2883,"Sanctuary of Pythian Apollo at Delphi",22-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngVC6D182XMVhVit4XO94ECWZVuKlDiEKXNfhZCt,10.9.8,2884,"Sanctuary of Pythian Apollo at Delphi",23-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngWD6E283XjW3WjE5XF0gFDvAXvLmEjFLX2g3ADE,10.9.9,2885,"Sanctuary of Pythian Apollo at Delphi",24-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngXE6F384XuXkXkX6ZG1kGEwBYwMnFkGMXvhkBEX,10.9.10,2886,"Sanctuary of Pythian Apollo at Delphi",25-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngYF6G485YFYlYlK7Zx29HFVCARNoGlHNYGilCFK,10.9.11,2887,"Sanctuary of Pythian Apollo at Delphi",26-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngZG6H586AQZlZmx8AS35IGADAyOpHmIOARjlDGx,10.9.12,2888,"Sanctuary of Pythian Apollo at Delphi",27-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngAH6I687AnAmAnq9A74kJHvEATPqInJPA6kmEHq,10.10.1,2889,"Sanctuary of Pythian Apollo at Delphi",28-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngBI6v788BIB8Boz0CK5mKIGFDUQrJowQBJl8FIz,10.10.2,2890,"Sanctuary of Pythian Apollo at Delphi",29-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngCJ6w889CTC9Cpa1CV6nLJHGDVRsKpxRCUm9GJa,10.10.3,2891,"Sanctuary of Pythian Apollo at Delphi",30-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngDK6x980DqDnDqZ2EM7nMKMHDcStLqySD9nnHKZ,10.10.4,2892,"Sanctuary of Pythian Apollo at Delphi",31-05-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngEL7y081EbEoErS3E180NLdIFdTuMrzTEcooILS,10.10.5,2893,"Sanctuary of Pythian Apollo at Delphi",01-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngFM7v182GcF5FsT4GY9qOMeJGeUvNswUGdp5JMT,10.10.6,2894,"Sanctuary of Pythian Apollo at Delphi",02-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngGN7w283HNG3GtU5HZ03PNTKGZVwOtxVHOq3KNU,10.10.7,2895,"Sanctuary of Pythian Apollo at Delphi",03-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngHO7x384JYH5Hux6I413QOMLIAWxPuyWJZr5LOx,10.10.8,2896,"Sanctuary of Pythian Apollo at Delphi",04-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngIP7y485JvI6Ivy7Ih2uRPXMIBXyQvzXJ4s6MPy,10.11.1,2897,"Sicyonian Treasury at Delphi",05-06-173,"{""type"": ""Point"", ""coordinates"": [22.500741, 38.482335]}"
ngJQ7z586JgJ8JwV8K639SQKNKiYzRwaYJht8NQV,10.11.2,2898,"Sicyonian Treasury at Delphi",06-06-173,"{""type"": ""Point"", ""coordinates"": [22.500741, 38.482335]}"
ngKR7a687KRK9KxO9LT49TRXOKDZaSxbZKSu9ORO,10.11.3,2899,"Sicyonian Treasury at Delphi",07-06-173,"{""type"": ""Point"", ""coordinates"": [22.500741, 38.482335]}"
ngLS7b788MCL2LyL0ME51USIPNEAbTycAMDv2PSL,10.11.4,2900,"Sicyonian Treasury at Delphi",08-06-173,"{""type"": ""Point"", ""coordinates"": [22.500741, 38.482335]}"
ngMT7c889MzM2Mzk1N96wVThQMFBcUzdBM8w2QTk,10.11.5,2901,"Athenian Treasury at Delphi",09-06-173,"{""type"": ""Point"", ""coordinates"": [22.501279, 38.481828]}"
ngNU7Z980PEN9NaN2OW73WUSROGCdVaACPFx9RUN,10.11.6,2902,"Athenian Treasury at Delphi",10-06-173,"{""type"": ""Point"", ""coordinates"": [22.501279, 38.481828]}"
ngOV8A081PbO0ObG3PH81XVHSOnDeWbBDP0y0SVG,10.12.1,2903,"Stone sticking from the earth, where priestess sang prophecies, Delphi",11-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngPW8f182PGP3PcP4Qo9cYWMTQIEfXcgEPHz3TWP,10.12.2,2904,"Stone sticking from the earth, where priestess sang prophecies, Delphi",12-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngQX8g283QHQ7QdU5QZ0dZXRURpFgYdhFQIa7UXU,10.12.3,2905,"Stone sticking from the earth, where priestess sang prophecies, Delphi",13-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngRY8D384TYR8ReJ6TA18AYWVTKGhZeEGTZb8VYJ,10.12.4,2906,"Stone sticking from the earth, where priestess sang prophecies, Delphi",14-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngSZ8q485UJSeSfW7Sr2cBZXWULHiAfrHUKceWZW,10.12.5,2907,"Stone sticking from the earth, where priestess sang prophecies, Delphi",15-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngTA8r586UgTfTgT8U63eCAMXUsIjBgsIU5dfXAT,10.12.6,2908,"Stone sticking from the earth, where priestess sang prophecies, Delphi",16-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngUB8M687ULUeUhM9VN40DBNYU7I8C7fJUCeeYBI,10.12.7,2909,"Stone sticking from the earth, where priestess sang prophecies, Delphi",17-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngVC8t788XCVgVil0WE52ECKZXOKlDiuKXDfgZCl,10.12.8,2910,"Stone sticking from the earth, where priestess sang prophecies, Delphi",18-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngWD8u889WjW3Wjm1Xv68FDLAWPLmEjvLW8g3ADm,10.12.9,2911,"Stone sticking from the earth, where priestess sang prophecies, Delphi",19-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngXE8v980XkXjXkL2XQ7hGEMBYQMnFkwMX9hjBEL,10.12.10,2912,"Stone sticking from the earth, where priestess sang prophecies, Delphi",20-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngYF9w081ZvYlYlo3Yx85HFZCZxNoGlxNZwilCFo,10.12.11,2913,"Stone sticking from the earth, where priestess sang prophecies, Delphi",21-06-173,"{""type"": ""Point"", ""coordinates"": [22.50108, 38.48264]}"
ngZG9x182AGZmZmL4A294IGEDZSOpHmyOAHjmDGL,10.13.1,2914,"Sanctuary of Pythian Apollo at Delphi",22-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngAH9u283CHA7AnA5CJ0kJHFEATPqInvPCIk7EHA,10.13.2,2915,"Sanctuary of Pythian Apollo at Delphi",23-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngBI9v384DSB8BoT6C418KICFBaQrJowQDTl8FIT,10.13.3,2916,"Sanctuary of Pythian Apollo at Delphi",24-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngCJ9a485CzCnCpQ7D52mLJDGCbRsKpbRCamnGJQ,10.13.4,2917,"Sanctuary of Pythian Apollo at Delphi",25-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngDK9b586DKDnDqP8FM3pMKMHDcStLqcSDLnnHKP,10.13.5,2918,"Sanctuary of Pythian Apollo at Delphi",26-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngEL9y687FLEoErQ9Fd4rNLzIFXTuMrzTFMooILQ,10.13.6,2919,"Sanctuary of Pythian Apollo at Delphi",27-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngFM9z788GWFpFsR0FO57OMYJFeUvNsaUGXppJMR,10.13.7,2920,"Sanctuary of Pythian Apollo at Delphi",28-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngGN9a889HtGsGta1G96sPNPKHfVwOtbVH8qsKNa,10.13.8,2921,"Sanctuary of Pythian Apollo at Delphi",29-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngHO9b980IeHrHuV2HA7rQOALHgWxPucWIfrrLOV,10.13.9,2922,"Sanctuary of Pythian Apollo at Delphi",30-06-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngMT0E081NDMwMzA3MF81VTBQMFBcUzFBNEwwQTA,10.13.10,2923,"Sanctuary of Pythian Apollo at Delphi",01-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngNU0F182OENaNaN4PG9zWUSRNGCdVaGCOFxaRUN,10.14.1,2924,"Sanctuary of Pythian Apollo at Delphi",02-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngOV0G283ObObObO5O30yXVLSOHDeWbHDO2ybSVO,10.14.2,2925,"Sanctuary of Pythian Apollo at Delphi",03-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngPW0H384QmP3Pcj6RY14YWgTQoEfXcIEQnz3TWj,10.14.3,2926,"Sanctuary of Pythian Apollo at Delphi",04-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngQX0I485RXQcQdE7Rp2dZXJURpFgYdJFRYacUXE,10.14.4,2927,"Sanctuary of Pythian Apollo at Delphi",05-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngRY0J586RIRbReF8S63bAYOVSKGhZeKGRJbbVYF,10.14.5,2928,"Sanctuary of Pythian Apollo at Delphi",06-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngSZ0q687SJSfSfW9TB48BZXWDLG1AfHHS6c6WZA,10.14.6,2929,"Sanctuary of Pythian Apollo at Delphi",07-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngTA0L788TqT7TgF0VM51CAkXTsIjBgMITrd7XAF,10.14.7,2930,"Sanctuary of Pythian Apollo at Delphi",08-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngUB0M889UBU8UhG1U962DBtYUtJkChNJUCe8YBG,10.15.1,2931,"Sanctuary of Pythian Apollo at Delphi",09-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngVC0H980VsViViN2WE73ECAZGOJ1DiSKV9fgZCD,10.15.2,2932,"Sanctuary of Pythian Apollo at Delphi",10-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngWD1E081WtWhWjK3Wv8iFDLAHPK1EjTLWEggADS,10.15.3,2933,"Sanctuary of Pythian Apollo at Delphi",11-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngXE1r182XEXkXkn4Yw92GEKBIQL5FkQMX1h4BEJ,10.15.4,2934,"Sanctuary of Pythian Apollo at Delphi",12-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngYF1o283YFY4YlG5ZR0lHFLCJRM5GlRNZwi3CFC,10.15.5,2935,"Sanctuary of Pythian Apollo at Delphi",13-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngZG1R384BGZ5ZmL6ZS1jIGODKSNkHmyOAxj5DGN,10.15.6,2936,"Sanctuary of Pythian Apollo at Delphi",14-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngAH1S485BHA7AnW7CT24JJlEAJO5InrPAyk8EHE,10.15.7,2937,"Sanctuary of Pythian Apollo at Delphi",15-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngBI1B586BoBmBoB8Ca39KIwFMUPoJoCQBJloFIN,10.16.1,2938,"Sanctuary of Pythian Apollo at Delphi",16-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngCJ1Y687CpCmCpw9EV4oLJRGNVQoKpDRCUm0GJw,10.16.2,2939,"Sanctuary of Pythian Apollo at Delphi",17-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngDK1D788DUD9DqH0E857MKAHEWStLqESDVn9HKH,10.16.3,2940,"Sanctuary of Pythian Apollo at Delphi",18-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngEL1A889GLE8ErW1E96pNLzIEXTuMrBTGMo8ILW,10.16.4,2941,"Sanctuary of Pythian Apollo at Delphi",19-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngFM1F980FcF1FsT2Fe71OMUJFYUvNsGUFdp1JMT,10.16.5,2942,"Sanctuary of Pythian Apollo at Delphi",20-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngGN2G081GNG1Gta3GP8rPNVKGZVwOtHVGOq1KNa,10.16.6,2943,"Sanctuary of Pythian Apollo at Delphi",21-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngHO2D182IeH3HuZ4HA9tQOQLIgWxPuEWIfr3LOZ,10.16.7,2944,"Sanctuary of Pythian Apollo at Delphi",22-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngIP2E283JPI4IvW5JR0tRPFMJBXyQvFXJQs4MPW,10.16.8,2945,"Sanctuary of Pythian Apollo at Delphi",23-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
ngJQ2F384LAJ7JwF6K41wSQKNKiYzRwGYLBt7NQF,10.17.1,2946,"Sanctuary of Pythian Apollo at Delphi",24-07-173,"{""type"": ""Point"", ""coordinates"": [22.50151, 38.48254]}"
